episode,reward,steps,epsilon,success,policy_loss,value_loss,entropy,total_loss,approx_kl_mean,clip_frac_mean,ratio_mean,ratio_std,v_mean,v_std,raw_adv_mean,raw_adv_std,returns_mean,raw_adv_min,raw_adv_max,returns_std,values_old_mean,values_old_std,explained_variance
255,-0.45000000000000034,450,0.0,False,0.41669848561286926,1.3103451124152343e-07,0.09265297651290894,0.41669848561286926,-0.00016550999134778976,0.0,1.0002521723508835,0.009719725830763082,-0.09028125461190939,0.0003258684773754794,-0.0018262690864503384,0.00029240368166938424,-0.09034720808267593,-0.0019504240481182933,-0.00011605024337768555,0.0003426211478654295,-0.08852093666791916,0.0003626541583798826,0.32871466875076294
256,-0.45000000000000034,450,0.0,False,0.040308453142642975,3.3249898478970863e-07,0.10120171308517456,0.040308453142642975,0.0006893407553434372,0.0078125,0.9996772930026054,0.023063865452286336,-0.09307125024497509,0.0003630880128184799,-0.0012941551394760609,0.0002842221292667091,-0.09300974011421204,-0.0022080163471400738,-8.222856558859348e-05,0.0003957684966735542,-0.09171558171510696,0.0005175073747523129,0.5151426792144775
257,-0.45000000000000034,450,0.0,False,0.37548166513442993,5.694902682762404e-08,0.171033576130867,0.37548166513442993,0.0044436161406338215,0.01953125,1.0005377754569054,0.10450129588025447,-0.09372220002114773,0.0003036873531527817,-0.0011852908646687865,0.00018491332593839616,-0.09385930746793747,-0.0016496116295456886,-7.051974534988403e-05,0.0003139803884550929,-0.09267401695251465,0.0003818863769993186,0.685036301612854
258,-0.45000000000000034,450,0.0,False,0.3994138240814209,9.708326587087868e-09,0.1716485172510147,0.3994138240814209,0.0014457954093813896,0.00390625,0.9987154901027679,0.013804041468802097,-0.09559186082333326,0.0002871683973353356,-0.0008827421115711331,0.00014421969535760581,-0.09523005038499832,-0.0010827762307599187,-5.982816219329834e-05,0.00039325046236626804,-0.09434730559587479,0.0004424731305334717,0.8736552596092224
259,-0.45000000000000034,450,0.0,False,0.3008774518966675,1.4961632643917255e-07,0.13501746952533722,0.3008774518966675,-0.0022649746388196945,0.015625,1.003606915473938,0.032457296582151685,-0.0957385478541255,7.26017816532476e-07,-0.0007882459904067218,0.00010360874875914305,-0.095917247235775,-0.0008191880187951028,-4.8741698265075684e-05,0.00010310885409126058,-0.09512899816036224,1.9043684005737305e-05,0.4791222810745239
260,-0.45000000000000034,450,0.0,False,0.27872538566589355,1.7632615936236107e-06,0.11905242502689362,0.27872538566589355,0.0007453719154000282,0.021484375,1.0000831261277199,0.033913902239874005,-0.09606711752712727,3.318240305816289e-05,-0.00076215376611799,9.924358892021701e-05,-0.0960625410079956,-0.0007900117780081928,-4.700571298599243e-05,9.934516128851101e-05,-0.09530037641525269,5.835763090544788e-07,0.5037444829940796
261,-0.45000000000000034,450,0.0,False,-0.4079707860946655,6.0404590840335e-07,0.17056363821029663,-0.4079707860946655,0.0009315791539847851,0.001953125,0.9993574842810631,0.01862466539023444,-0.09693616069853306,0.00013294778636918636,-0.000424317317083478,5.9277936088619754e-05,-0.09774824231863022,-0.0004802821495104581,-2.911686897277832e-05,0.00013059208868071437,-0.09732392430305481,9.677396155893803e-05,0.870011031627655
262,-0.45000000000000034,450,0.0,False,0.49172741174697876,2.795800355670508e-07,0.19241926074028015,0.49172741174697876,0.000798727385699749,0.00390625,0.9995514899492264,0.01829617171404152,-0.09695492684841156,0.0002209012491221074,-0.0004897517501376569,9.596149175195023e-05,-0.09737996011972427,-0.0005704243667423725,-3.1985342502593994e-05,0.0001590350439073518,-0.09689021110534668,0.00018935005937237293,0.7389122247695923
263,0.5499999999999996,450,0.0,False,0.27634337544441223,0.0007070926367305219,0.18755754828453064,0.27634337544441223,4.7717709094285965e-05,0.013671875,1.0004261955618858,0.02454078057780862,-0.0659710867330432,0.00012718091784336139,0.03648717328906059,0.13368633389472961,-0.0598495751619339,-0.0007707865443080664,0.9993016719818115,0.13369059562683105,-0.09633675217628479,0.00011274295684415847,6.42538070678711e-05
264,-0.45000000000000034,450,0.0,False,-0.052634503692388535,1.9116416751785437e-06,0.21551619470119476,-0.052634503692388535,0.00205675745382905,0.001953125,0.9981803521513939,0.015554951351987256,-0.06732674222439528,0.0003160724045301322,-0.006180847994983196,0.0008304863586090505,-0.06802470237016678,-0.00699972128495574,-0.00037848204374313354,0.0007725181640125811,-0.06184385344386101,0.0003802211722359061,-0.13670194149017334
265,0.5499999999999996,450,0.0,False,-0.882644772529602,0.017350463196635246,0.21149061620235443,-0.882644772529602,0.00047584110870957375,0.02734375,1.000580534338951,0.035720068495720625,-0.05939370300620794,0.0001778946207195986,0.032548367977142334,0.13358086347579956,-0.03787597268819809,-0.005534392781555653,0.995002269744873,0.1335608959197998,-0.07042434066534042,0.00022564289974980056,-0.00029861927032470703
266,0.5499999999999996,450,0.0,False,0.222979336977005,0.00015744418487884104,0.1824520230293274,0.222979336977005,0.019733666442334652,0.078125,0.9838949590921402,0.047355923786653875,0.012482520716730505,0.0005369648351916112,0.021325016394257545,0.13348667323589325,0.020211104303598404,-0.01727130077779293,0.9834184050559998,0.13348373770713806,-0.0011139148846268654,0.0003193117445334792,-4.3511390686035156e-05
267,-0.45000000000000034,450,0.0,False,0.26267537474632263,1.675773546594428e-06,0.21481028199195862,0.26267537474632263,0.0070333234034478664,0.013671875,0.9941096752882004,0.04337040123823499,-0.014407789218239486,0.00032231747900368646,-0.016360709443688393,0.002141229109838605,-0.015496665611863136,-0.017859037965536118,-0.0010074195452034473,0.002110449131578207,0.0008640435407869518,0.000298913917504251,-0.027081012725830078
268,-0.45000000000000034,450,0.0,False,0.44932958483695984,3.5074945117230527e-06,0.17971573770046234,0.44932958483695984,0.00032557593658566475,0.001953125,1.0000891089439392,0.020455358039612292,-0.02897447650320828,0.0007723490125499666,-0.013753402046859264,0.0018317768117412925,-0.029098812490701675,-0.015152479521930218,-0.0008409004658460617,0.0017671067034825683,-0.015345410443842411,0.0008084863075055182,-0.07111001014709473
269,0.5499999999999996,450,0.0,False,0.09657244384288788,0.00033406217698939145,0.15589943528175354,0.09657244384288788,0.001770942471921444,0.02734375,0.9993451982736588,0.036385911151228356,-0.01836900837952271,0.00041975564818130806,0.02570340782403946,0.13349078595638275,-0.0023972957860678434,-0.012228863313794136,0.9879180192947388,0.13341689109802246,-0.02810070291161537,0.0004705047176685184,-0.0011072158813476562
270,0.5499999999999996,450,0.0,False,0.2792055904865265,0.0009661068324930966,0.22081875801086426,0.2792055904865265,0.008961631450802088,0.015625,0.9925164058804512,0.05030661582532048,0.02056271326728165,0.0005000667733838782,0.020821286365389824,0.13347776234149933,0.02297748252749443,-0.017214491963386536,0.9829458594322205,0.13355788588523865,0.0021561961621046066,0.0004900497733615339,0.0011998414993286133
271,-0.45000000000000034,450,0.0,False,0.2630396783351898,1.611949483049102e-05,0.26204225420951843,0.2630396783351898,0.0015034242533147335,0.0,0.99871726334095,0.016660121676977724,0.0005579954595305026,0.00017025364104483742,-0.019442368298768997,0.002536599524319172,0.00044924128451384604,-0.02049819938838482,-0.0011975821107625961,0.0025016774889081717,0.019891608506441116,0.00018159618775825948,-0.02647721767425537
272,0.5499999999999996,450,0.0,False,0.2800895571708679,0.00038574676727876067,0.27705997228622437,0.2800895571708679,0.002308419905602932,0.0078125,0.9983201622962952,0.026328362291678786,0.02734499122016132,0.0007532613599323668,0.020119862630963326,0.13347487151622772,0.02658330835402012,-0.01857496052980423,0.9818527102470398,0.13365373015403748,0.006463441997766495,0.0006836539250798523,0.002675294876098633
273,-0.45000000000000034,450,0.0,False,0.0674910694360733,2.977641997858882e-05,0.26053160429000854,0.0674910694360733,0.0069920714013278484,0.029296875,0.9951083138585091,0.048708180664107203,-0.01228991913376376,0.00045278000470716506,-0.017932139337062836,0.0023565290030092,-0.007208704482764006,-0.019486315548419952,-0.0011063246056437492,0.0023243038449436426,0.010723434388637543,0.00047589722089469433,-0.026026010513305664
274,0.5499999999999996,450,0.0,False,0.2820526361465454,0.0009953887201845646,0.2611333727836609,0.2820526361465454,0.0006009768694639206,0.01171875,1.000251017510891,0.033972739707678556,0.01974226231686771,0.000569275493035093,0.021109849214553833,0.13342790305614471,0.021353257820010185,-0.01768149621784687,0.9825215935707092,0.1336498260498047,0.0002434086345601827,0.0004588556766975671,0.00331878662109375
275,-0.45000000000000034,450,0.0,False,0.34685036540031433,1.5494719264097512e-05,0.22293515503406525,0.34685036540031433,0.000902488362044096,0.001953125,0.9993903040885925,0.018427364178933203,0.0030101865413598716,0.0009517515718471259,-0.019597122445702553,0.0025474107824265957,0.0014892623294144869,-0.02069353498518467,-0.0012098047882318497,0.0026434650644659996,0.02108638361096382,0.0009781804401427507,0.0726766586303711
276,0.5499999999999996,450,0.0,False,0.17564448714256287,0.00011704227654263377,0.24703897535800934,0.17564448714256287,0.0010477425530552864,0.01953125,1.0000345408916473,0.04265090497210622,0.013395910616964102,0.00039170842137536965,0.007327098865061998,0.12753252685070038,0.01123860850930214,-0.018305597826838493,0.982171356678009,0.12749452888965607,0.003911506850272417,0.00044030227581970394,-0.0005956888198852539
277,0.5499999999999996,450,0.0,False,0.06578802317380905,2.8967642720090225e-05,0.48488590121269226,0.06578802317380905,0.03610671544447541,0.029296875,0.9808204770088196,0.1995148187597806,-0.015133939916267991,0.000426629059802508,-0.011145991273224354,0.06458314508199692,-0.015613120049238205,-0.01632043346762657,0.9840738773345947,0.06456366181373596,-0.0044671278446912766,0.0005388910649344325,-0.0006011724472045898
278,-0.45000000000000034,450,0.0,False,0.20880328118801117,1.745214461834621e-08,0.3829391300678253,0.20880328118801117,0.0015212995931506157,0.0703125,1.003091737627983,0.07680786401033401,-0.02364637446589768,0.000370637106243521,-0.014229926280677319,0.0019379506120458245,-0.026415865868330002,-0.015422259457409382,-0.0008725235238671303,0.0016978417988866568,-0.012185939587652683,0.0005102555151097476,-0.29834604263305664
279,0.5499999999999996,450,0.0,False,0.2742096781730652,0.000578927923925221,0.42555147409439087,0.2742096781730652,0.001002585981041193,0.025390625,1.0000377148389816,0.0425586171913892,-0.017643787898123264,0.00010098229085997446,0.025652816519141197,0.13353712856769562,-0.0022056722082197666,-0.01271035149693489,0.9875395894050598,0.13353845477104187,-0.027858486399054527,0.00013810336531605572,2.0325183868408203e-05
280,-0.45000000000000034,450,0.0,False,0.18308250606060028,4.300601176510099e-06,0.3914906680583954,0.18308250606060028,0.02212379453703761,0.103515625,0.9829712584614754,0.07506452966481447,-0.02208236651495099,0.00022310590611596126,-0.015447606332600117,0.002031219657510519,-0.020244179293513298,-0.01670622080564499,-0.0009487578645348549,0.0019449199317023158,-0.004796573892235756,0.00035757775185629725,-0.08784306049346924
281,-0.45000000000000034,450,0.0,False,0.2699219286441803,1.7461367178839282e-06,0.3474826514720917,0.2699219286441803,-0.0018314672634005547,0.009765625,1.0023935586214066,0.02561660675564781,-0.03573910892009735,0.00015361775695055258,-0.012396102771162987,0.0016272435896098614,-0.036003779619932175,-0.01366445329040289,-0.0007609911262989044,0.0015520231099799275,-0.023607678711414337,0.00025904024369083345,-0.09474647045135498
282,-0.45000000000000034,450,0.0,False,0.26152142882347107,1.7209356428793399e-06,0.3424215316772461,0.26152142882347107,0.003980524837970734,0.037109375,0.9972004517912865,0.045870774425566196,-0.049956548027694225,6.747636962245451e-05,-0.009920177049934864,0.0012958029983565211,-0.04875991865992546,-0.010568135417997837,-0.00061073899269104,0.0012737278593704104,-0.03883973881602287,0.0001267398620257154,-0.028636693954467773
283,0.5499999999999996,450,0.0,False,0.2657712399959564,0.00046561664203181863,0.2715027630329132,0.2657712399959564,-0.00321189034730196,0.03125,1.005179040133953,0.04738785338122398,-0.01714626548346132,0.00042577748172334395,0.02865642122924328,0.13351751863956451,-0.01782064326107502,-0.00968626607209444,0.9906516075134277,0.13366994261741638,-0.046477060765028,0.000336743745720014,0.002279818058013916
284,0.5499999999999996,450,0.0,False,0.25570446252822876,0.00012828060425817966,0.25967472791671753,0.25570446252822876,0.002448076382279396,0.009765625,0.998300738632679,0.026669095270335674,-0.014968995470553637,0.00016544851678190753,0.026273107156157494,0.1335209608078003,-0.00581987714394927,-0.0116360979154706,0.9884942770004272,0.13357435166835785,-0.03209298476576805,0.0001411517441738397,0.0007996559143066406
285,-0.45000000000000034,450,0.0,False,0.2811705470085144,8.335275197168812e-06,0.23607489466667175,0.2811705470085144,-0.003185739740729332,0.015625,1.0042566806077957,0.03634416405111551,-0.034777277149260044,2.4514692086086143e-05,-0.012372847646474838,0.0016110633732751012,-0.036053262650966644,-0.012827673926949501,-0.0007632467895746231,0.0016121675726026297,-0.023680416867136955,3.7300167605280876e-05,0.005188643932342529
286,-0.45000000000000034,450,0.0,False,0.2216562032699585,2.8488673251558794e-06,0.21433910727500916,0.2216562032699585,0.0029073613695800304,0.015625,0.9981066137552261,0.0274911338055972,-0.04459739476442337,0.0002155478396161925,-0.0106269009411335,0.001377497217617929,-0.04500393196940422,-0.011056944727897644,-0.0006584227085113525,0.0014451215974986553,-0.03437702730298042,0.000189863087143749,0.09572035074234009
287,-0.45000000000000034,450,0.0,False,0.24654100835323334,8.286690444947453e-07,0.17543825507164001,0.24654100835323334,0.0005025011487305164,0.037109375,1.0022550225257874,0.05852661794051528,-0.05217927834019065,0.0002053704774880316,-0.009160855785012245,0.001194947981275618,-0.052615586668252945,-0.009755436331033707,-0.0005656369030475616,0.0012014472158625722,-0.04345472902059555,0.00016455465811304748,0.01758056879043579
288,-0.45000000000000034,450,0.0,False,0.2975369393825531,1.6456671403375367e-07,0.17237642407417297,0.2975369393825531,-0.0010650577023625374,0.00390625,1.0012761950492859,0.016525226994417608,-0.060762650333344936,0.00019652022456284612,-0.007450541015714407,0.0009695810149423778,-0.061404142528772354,-0.007751294877380133,-0.00046120211482048035,0.0009940029121935368,-0.05395360291004181,0.00018321993411518633,0.05804753303527832
289,-0.45000000000000034,450,0.0,False,0.1355728656053543,2.2108523012320802e-07,0.16278544068336487,0.1355728656053543,-0.00034534651786088943,0.001953125,1.0007177293300629,0.019854857644531876,-0.06836003996431828,0.00015184455060079927,-0.0059284004382789135,0.0007747433264739811,-0.06928029656410217,-0.006715943105518818,-0.00036763399839401245,0.0008050203323364258,-0.06335189193487167,0.00016826089995447546,0.08784985542297363
290,-0.45000000000000034,450,0.0,False,-0.7520231604576111,2.4952592525551154e-07,0.15761323273181915,-0.7520231604576111,0.0019388985820114613,0.0078125,0.9985151812434196,0.01736146350594936,-0.07545800972729921,0.00028987834957661107,-0.004817348904907703,0.0006297401268966496,-0.07497668266296387,-0.005039470735937357,-0.00029984861612319946,0.000689965090714395,-0.07015933096408844,0.0002764140081126243,0.18405741453170776
291,-0.45000000000000034,450,0.0,False,0.34645429253578186,2.0346539031379507e-07,0.16787031292915344,0.34645429253578186,0.0017612650990486145,0.01953125,0.9990013763308525,0.03626607381738722,-0.07816267106682062,0.0002718279829423409,-0.004261849448084831,0.000564801855944097,-0.07781736552715302,-0.004461580887436867,-0.000265464186668396,0.0006026707706041634,-0.07355552166700363,0.0002792548621073365,0.14520466327667236
292,-0.45000000000000034,450,0.0,False,0.30818578600883484,2.0533835254354926e-07,0.20172566175460815,0.30818578600883484,0.006256500259041786,0.01953125,0.9947310090065002,0.040538516917592915,-0.08093486912548542,0.00012103841800126247,-0.003667270764708519,0.0004929030546918511,-0.0809420794248581,-0.003824463812634349,-0.00022755563259124756,0.0004850265977438539,-0.07727480679750443,0.00017456563364248723,0.009277641773223877
293,-0.45000000000000034,450,0.0,False,-0.5458299517631531,1.2475836683734087e-06,0.23386035859584808,-0.5458299517631531,0.0040916744619607925,0.025390625,0.9967039227485657,0.03275875834077624,-0.0840363372117281,0.0002051364390354138,-0.002969294087961316,0.00040419388096779585,-0.08448591828346252,-0.003129243152216077,-0.00018619000911712646,0.0004685556632466614,-0.08151663094758987,0.00031996885081753135,0.2882049083709717
294,0.5499999999999997,450,0.0,False,0.27076271176338196,0.0006258622161112726,0.26574310660362244,0.27076271176338196,0.001811884343624115,0.0234375,0.9998724460601807,0.055674159433692694,-0.07595686987042427,0.00026065406927955337,0.035201430320739746,0.13361389935016632,-0.05158029869198799,-0.0030891699716448784,0.9974963068962097,0.1336708664894104,-0.08678172528743744,0.00029085989808663726,0.0008527040481567383
295,-0.45000000000000034,450,0.0,False,0.28412720561027527,1.9207524019293487e-05,0.2279435247182846,0.28412720561027527,-0.0005024392157793045,0.025390625,1.0018163323402405,0.042910827323794365,-0.0526561476290226,9.183406746160472e-05,-0.008903902024030685,0.001161122927442193,-0.05394300818443298,-0.009391307830810547,-0.0005494877696037292,0.0011562393046915531,-0.0450391061604023,0.000109455271740444,-0.0009940862655639648
296,-0.45000000000000034,450,0.0,False,0.26173168420791626,1.2111137039028108e-05,0.22488021850585938,0.26173168420791626,-0.0014504813589155674,0.00390625,1.0019836351275444,0.026111287472303957,-0.056554815266281366,0.00011343877167746541,-0.008017363958060741,0.0010459456825628877,-0.05850830301642418,-0.008462904021143913,-0.0004950501024723053,0.001042881398461759,-0.050490934401750565,0.0001237303949892521,0.003259122371673584
297,0.5499999999999996,450,0.0,False,-3.40744686126709,0.23043765127658844,0.18250827491283417,-3.40744686126709,-5.9031881392002106e-05,0.03125,1.002377599477768,0.05115870852023363,-0.025637088110670447,0.0007675076121813618,0.02999039739370346,0.13345196843147278,-0.02480250783264637,-0.00827783066779375,0.9918869733810425,0.13370800018310547,-0.05479290708899498,0.0004533547908067703,0.003826618194580078
298,-0.45000000000000034,450,0.0,False,0.2723792791366577,6.133473675618006e-07,0.15949700772762299,0.2723792791366577,0.0008182120509445667,0.02734375,1.0005060210824013,0.04109216295182705,-0.029890151694417,3.5753291740547866e-05,-0.013797825202345848,0.0017976645613089204,-0.02868763543665409,-0.014305049553513527,-0.0008511506021022797,0.0017976213712245226,-0.014889806509017944,7.287703192560002e-05,0.0030303001403808594
299,-0.45000000000000034,450,0.0,False,0.28684717416763306,9.1760853138112e-07,0.1478608101606369,0.28684717416763306,-0.0010801763273775578,0.0,1.0011277794837952,0.00655287828294604,-0.0392077574506402,0.00015468818492081482,-0.011920533142983913,0.001551163149997592,-0.03830352798104286,-0.01239349227398634,-0.0007375776767730713,0.0015871856594458222,-0.026382993906736374,0.00016165118722710758,0.0486445426940918
300,-0.45000000000000034,450,0.0,False,-0.32954347133636475,4.643513022983825e-07,0.16308161616325378,-0.32954347133636475,0.0021651554852724075,0.009765625,0.9982103928923607,0.020517358323559165,-0.04900906141847372,1.6562098608119413e-05,-0.010022477246820927,0.0013059383491054177,-0.04820499196648598,-0.010389862582087517,-0.0006181970238685608,0.0013056001625955105,-0.03818250820040703,5.157959458301775e-05,0.00530397891998291
301,-0.45000000000000034,450,0.0,False,0.26979920268058777,8.574336334277177e-07,0.17015692591667175,0.26979920268058777,-0.0002751341089606285,0.001953125,1.000449277460575,0.01029614094079534,-0.055019862949848175,0.000559851250727661,-0.008771616034209728,0.0012110676616430283,-0.05454277619719505,-0.010470414534211159,-0.0005402155220508575,0.0011861668899655342,-0.04577116295695305,0.0007091706502251327,-0.035085439682006836
302,-0.45000000000000034,450,0.0,False,0.2700358033180237,1.4846921203570673e-07,0.2029237151145935,0.2700358033180237,0.0019212844781577587,0.001953125,0.9984770938754082,0.024637717539917503,-0.06163390539586544,0.0005146101902937517,-0.007247480098158121,0.0010068956762552261,-0.062398020178079605,-0.00896019209176302,-0.00044566020369529724,0.000981006771326065,-0.05515054240822792,0.0006742170662619174,-0.04266631603240967
303,-0.45000000000000034,450,0.0,False,0.16841267049312592,1.5646929085733063e-08,0.1736583411693573,0.16841267049312592,0.0005950862541794777,0.041015625,1.0005516484379768,0.03645032064002862,-0.0697210943326354,0.0003716505343618337,-0.005917839705944061,0.0007704789750277996,-0.06919945031404495,-0.006220728158950806,-0.00037028640508651733,0.0008675495046190917,-0.06328161060810089,0.0003167159156873822,0.22158116102218628
304,0.5499999999999996,450,0.0,False,0.277754008769989,0.0016755461692810059,0.14524704217910767,0.277754008769989,0.0007944563403725624,0.013671875,0.9998814165592194,0.031014921725727618,-0.044437298201955855,0.0005050464314990677,0.03216264024376869,0.13363155722618103,-0.03586183488368988,-0.006379464641213417,0.9942601919174194,0.1336323767900467,-0.06802447885274887,0.0005728164687752724,1.2695789337158203e-05
305,-0.45000000000000034,450,0.0,False,0.1991574615240097,1.829120719776256e-06,0.08165878802537918,0.1991574615240097,0.0019317129626870155,0.0234375,1.0033393427729607,0.06610825204552384,-0.04152997815981507,0.00018683958660403732,-0.011692263185977936,0.0015313787152990699,-0.03956228867173195,-0.012499019503593445,-0.0007195137441158295,0.0014853394823148847,-0.02787002921104431,0.00023940298706293106,-0.0581669807434082
306,-0.45000000000000034,450,0.0,False,0.07434321194887161,1.248972466783016e-06,0.17782241106033325,0.07434321194887161,0.009503777138888836,0.01171875,0.9966347813606262,0.11356324192456668,-0.04738925117999315,0.0008008614313439466,-0.010186387225985527,0.0013078495394438505,-0.04676526412367821,-0.010858186520636082,-0.0006453618407249451,0.0018079784931614995,-0.03657887876033783,0.001112165511585772,0.4783185124397278
307,0.5499999999999997,450,0.0,False,-0.3903299570083618,0.005360795184969902,0.14883962273597717,-0.3903299570083618,0.00156389269977808,0.01171875,0.9994367063045502,0.03741432819515467,-0.021310627344064415,0.00045050046537653543,0.02887672558426857,0.13345222175121307,-0.01887311413884163,-0.008775715716183186,0.9913461208343506,0.13350948691368103,-0.0477498397231102,0.0003652669256553054,0.0008581280708312988
308,-0.45000000000000034,450,0.0,False,0.30121150612831116,9.504818081040867e-06,0.11897300183773041,0.30121150612831116,0.01594690280035138,0.08984375,0.9865855872631073,0.05134294298477471,-0.027914145728573203,0.0001629371627132059,-0.01372539158910513,0.0017911921022459865,-0.02902740053832531,-0.014639696106314659,-0.0008467305451631546,0.001781559782102704,-0.015302008017897606,0.00016794410475995392,-0.007674813270568848
309,0.5499999999999996,450,0.0,False,-0.7394013404846191,0.015097019262611866,0.15615428984165192,-0.7394013404846191,0.0025702286511659622,0.009765625,0.9980284869670868,0.03333928110077977,-0.013350674009416252,0.000834873593703378,0.02639758214354515,0.1333775818347931,-0.0061827003955841064,-0.011377032846212387,0.9883348345756531,0.1334744691848755,-0.03258028253912926,0.00042975068208761513,0.0014518499374389648
310,0.5499999999999996,450,0.0,False,0.2563300132751465,0.0006114529096521437,0.17232602834701538,0.2563300132751465,0.001953191589564085,0.005859375,0.998330146074295,0.018732241375801095,0.019821496098302305,0.000286032216536114,0.01869853585958481,0.13397778570652008,0.02438121847808361,-0.018110111355781555,0.9820777773857117,0.13364523649215698,0.005682678427547216,0.0004845543298870325,-0.004982352256774902
311,0.5499999999999996,450,0.0,False,0.2670080065727234,0.0005046484293416142,0.1831764280796051,0.2670080065727234,0.0023055579513311386,0.0,0.9977976307272911,0.009730790508911014,0.048140385653823614,0.0006664380853180774,0.018372904509305954,0.13339249789714813,0.0354321114718914,-0.02029420994222164,0.9798147678375244,0.13360202312469482,0.0170592050999403,0.0005677210283465683,0.003134429454803467
312,-0.45000000000000034,450,0.0,False,0.11486142128705978,6.465466412919341e-06,0.1668662577867508,0.11486142128705978,0.0018134750425815582,0.029296875,0.9993989989161491,0.03335477281217436,-0.0015964372432790697,1.2170934041932924e-05,-0.01932116597890854,0.002516195410862565,-0.000169824663316831,-0.020025618374347687,-0.001191524788737297,0.0025164452381432056,0.019151341170072556,1.595031972101424e-05,0.001771390438079834
313,-0.45000000000000034,450,0.0,False,0.28379130363464355,3.5849625419359654e-06,0.14547622203826904,0.28379130363464355,0.0015951870009303093,0.03515625,0.9999324604868889,0.04169652488479869,-0.01756312686484307,5.414866427599918e-05,-0.015802236273884773,0.002057387726381421,-0.018323253840208054,-0.01638450101017952,-0.0009748786687850952,0.0020595400128513575,-0.0025210182648152113,5.1570670621003956e-05,0.004430651664733887
314,-0.45000000000000034,450,0.0,False,-0.11688025295734406,2.0379150100779952e-06,0.18507947027683258,-0.11688025295734406,0.0034725042060017586,0.01171875,0.9972169399261475,0.033327873738699054,-0.03226074669510126,0.00018667389122128952,-0.012744491919875145,0.0016520597273483872,-0.03405255079269409,-0.013268116861581802,-0.0007895827293395996,0.0017305391374975443,-0.021308060735464096,0.00018401948909740895,0.09166896343231201
315,-0.45000000000000034,450,0.0,False,0.3524439334869385,2.198366928496398e-06,0.15676721930503845,0.3524439334869385,0.002401077188551426,0.013671875,0.9984546452760696,0.03396537504158914,-0.04630122985690832,0.0005021413780923467,-0.010382093489170074,0.0013985816622152925,-0.046392034739255905,-0.011870692484080791,-0.0006351396441459656,0.0012889610370621085,-0.03600993752479553,0.0005561234429478645,-0.17029595375061035
316,-0.45000000000000034,450,0.0,False,0.5040796399116516,8.340087020997089e-08,0.15938201546669006,0.5040796399116516,0.00010887812823057175,0.0,0.9998977407813072,0.0019175229163010954,-0.05521490145474672,0.0006453586756833829,-0.00840648915618658,0.0011644160840660334,-0.05612347647547722,-0.009733885526657104,-0.0005396828055381775,0.0014852267922833562,-0.04771699011325836,0.0005098952096886933,0.3881133198738098
317,-0.45000000000000034,450,0.0,False,-2.0081379413604736,8.05995205155341e-06,0.12333470582962036,-2.0081379413604736,-0.0002239546738564968,0.02734375,1.0022218450903893,0.04960391437634826,-0.06413417728617787,0.0002924729014921468,-0.006879352033138275,0.0008927982416935265,-0.06435690820217133,-0.0071747200563549995,-0.0004268959164619446,0.0009491794044151902,-0.05747755244374275,0.00021191363339312375,0.12496232986450195
318,0.5499999999999996,450,0.0,False,0.28033456206321716,0.00031587190460413694,0.09629994630813599,0.28033456206321716,-0.00059130834415555,0.001953125,1.0008094608783722,0.017166875186376274,-0.035637661814689636,0.0003152585559291765,0.031930845230817795,0.13361147046089172,-0.0345364511013031,-0.005959402769804001,0.9944247603416443,0.13350994884967804,-0.0664672926068306,0.00036379063385538757,-0.001520991325378418
319,-0.45000000000000034,450,0.0,False,-1.3880025148391724,3.6585238376574125e-06,0.08117705583572388,-1.3880025148391724,-8.844491094350815e-05,0.00390625,1.0003768503665924,0.017355988723378957,-0.06309621687978506,0.00013827975726599107,-0.007321708835661411,0.0009564475039951503,-0.06206760182976723,-0.007611236535012722,-0.00045286864042282104,0.0009611520217731595,-0.05474589020013809,0.00015659457130823284,0.020345866680145264
320,-0.45000000000000034,450,0.0,False,-0.1586495041847229,2.814542199303105e-07,0.06860976666212082,-0.1586495041847229,0.0021573472768068314,0.015625,0.9990398809313774,0.026487656978360974,-0.06557048298418522,0.0004148483967583161,-0.006682276725769043,0.0008695957949385047,-0.06530304253101349,-0.007266365922987461,-0.00041718408465385437,0.0010002254275605083,-0.05862076207995415,0.00040391337824985385,0.2516081929206848
321,-0.45000000000000034,450,0.0,False,0.23565228283405304,4.752405402541626e-07,0.04080456495285034,0.23565228283405304,-0.00033075734972953796,0.00390625,1.0008903369307518,0.01545023562704273,-0.07053261529654264,0.00017292444135819096,-0.005701491609215736,0.0007422635680995882,-0.07047873735427856,-0.005925025790929794,-0.0003525391221046448,0.0007510526338592172,-0.06477724760770798,0.00010134671174455434,0.04024326801300049
322,-0.45000000000000034,450,0.0,False,0.4168720245361328,1.1075370309754362e-07,0.042502254247665405,0.4168720245361328,4.7788023948669434e-05,0.001953125,1.0000586435198784,0.00869576677121131,-0.07519233226776123,0.0005036512011429295,-0.004706690087914467,0.0006217305781319737,-0.07547488808631897,-0.004966467618942261,-0.00029550492763519287,0.0007758294232189655,-0.07076820731163025,0.00047391082625836134,0.36826956272125244
323,-0.45000000000000034,450,0.0,False,0.59735107421875,2.6572240585664986e-07,0.07442178577184677,0.59735107421875,0.000758931040763855,0.0078125,1.0021911635994911,0.047302426271016884,-0.07901165448129177,0.0009709974692668766,-0.003977301996201277,0.0007146195857785642,-0.07871335744857788,-0.005294113885611296,-0.00026895105838775635,0.0013981400988996029,-0.07473605871200562,0.0014463755069300532,0.7400814294815063
