episode,action_0,action_1,action_2,action_3,action_4
2220,0,265,107,49,5
2221,0,25,36,7,3
2222,0,17,33,7,1
2223,0,16,93,14,1
2224,0,29,36,10,1
2225,0,13,82,12,1
2226,0,45,77,25,5
2227,0,25,53,22,3
2228,0,25,55,9,1
2229,0,9,52,7,1
2230,0,25,82,15,1
2231,0,253,114,33,3
2232,0,53,105,26,1
2233,0,17,47,7,2
2234,0,49,184,28,3
2235,0,13,93,13,1
2236,0,13,84,7,1
2237,0,9,39,8,1
2238,0,13,30,3,2
2239,0,17,64,10,5
2240,0,17,63,8,2
2241,0,21,90,11,6
2242,0,17,38,6,3
2243,0,33,66,10,3
2244,0,61,68,20,21
2245,1,65,167,27,5
2246,0,17,21,2,6
2247,0,29,39,9,1
2248,0,17,34,13,7
2249,0,25,41,7,1
2250,0,25,34,11,2
2251,0,8,25,9,5
2252,0,89,39,32,4
2253,0,25,41,15,4
2254,0,9,34,7,11
2255,0,5,31,4,1
2256,0,13,33,9,7
2257,0,37,50,17,3
2258,0,21,49,9,1
2259,0,29,29,9,3
2260,1,138,195,48,2
2261,0,5,15,6,2
2262,0,17,39,10,1
2263,0,13,60,13,1
2264,0,137,162,45,1
2265,0,9,94,6,1
2266,1,160,97,54,138
2267,0,9,84,18,3
2268,0,33,69,18,4
2269,0,29,36,9,3
2270,0,9,41,7,1
2271,0,17,56,13,2
2272,0,25,37,18,1
2273,0,13,35,7,1
2274,0,17,51,18,1
2275,0,33,66,23,14
2276,0,9,38,11,1
2277,0,29,55,13,1
2278,0,13,67,26,1
2279,0,41,90,12,3
2280,0,335,45,23,47
2281,0,25,98,13,2
2282,0,41,49,11,2
2283,0,17,38,11,4
2284,0,13,61,12,1
2285,0,21,61,10,1
2286,0,9,32,4,1
2287,0,17,78,17,1
2288,0,13,47,12,1
2289,0,13,58,17,1
2290,0,17,66,15,1
2291,0,41,83,46,6
2292,0,21,44,20,3
2293,0,13,33,14,1
2294,0,25,51,15,1
2295,0,9,55,11,1
2296,0,13,70,20,1
2297,0,13,29,11,1
2298,0,12,22,8,2
2299,0,21,24,14,1
2300,0,13,26,13,1
2301,0,13,43,12,1
2302,0,25,72,23,1
2303,0,61,29,16,2
2304,0,40,46,28,1
2305,0,32,81,17,2
2306,0,53,84,35,2
2307,0,57,72,11,1
2308,0,25,32,7,1
2309,0,21,59,17,1
2310,0,48,106,28,4
2311,0,37,58,16,2
2312,1,38,59,13,1
2313,0,9,28,11,2
2314,7,76,93,101,173
2315,0,17,38,9,1
2316,0,25,68,24,2
2317,0,21,51,12,1
2318,0,17,32,8,1
2319,0,13,44,12,4
2320,0,33,116,32,1
2321,0,17,30,7,1
2322,0,49,27,8,1
2323,0,33,21,11,1
2324,0,33,59,20,3
2325,0,28,84,9,1
2326,1,6,19,4,1
2327,0,17,43,5,2
2328,0,25,52,13,2
2329,0,9,51,13,1
2330,0,17,24,5,3
2331,0,9,28,7,1
2332,0,13,51,10,1
2333,0,17,61,17,2
2334,0,13,43,11,3
2335,0,13,115,28,9
2336,0,17,33,13,1
2337,0,13,36,6,1
2338,0,25,36,13,4
2339,0,21,30,11,2
2340,0,17,59,10,1
2341,0,13,49,11,3
2342,0,13,45,9,1
2343,0,13,38,12,2
2344,0,13,44,18,3
2345,0,25,43,11,5
2346,0,9,34,5,5
2347,0,33,61,18,1
2348,0,9,44,6,1
2349,0,13,51,24,10
2350,0,13,44,4,1
2351,0,13,43,8,1
2352,0,105,41,19,2
2353,0,17,81,20,3
2354,0,20,25,7,2
2355,0,25,38,15,1
2356,0,17,32,8,1
2357,0,9,31,14,3
2358,0,49,89,16,1
2359,0,37,60,13,1
2360,0,17,42,14,1
2361,0,17,38,8,3
2362,0,25,60,8,1
2363,0,21,39,18,1
2364,0,29,121,19,1
2365,0,13,56,5,1
2366,0,45,54,16,2
2367,0,13,123,13,1
2368,0,17,33,12,2
2369,0,25,22,6,1
2370,0,9,37,5,1
2371,0,25,80,18,1
2372,0,77,43,9,1
2373,0,49,31,16,2
2374,0,13,35,8,1
2375,0,9,38,14,1
2376,0,17,61,32,1
2377,0,9,48,19,1
2378,0,9,50,25,2
2379,0,9,44,24,3
2380,0,9,41,26,2
2381,0,13,34,25,1
2382,0,29,32,33,1
2383,0,17,30,19,3
2384,0,9,84,38,5
2385,0,17,14,11,1
2386,0,76,106,119,2
2387,0,17,20,38,2
2388,0,13,26,46,1
2389,0,81,37,48,33
2390,0,33,83,41,2
2391,0,45,52,57,1
2392,0,33,83,57,6
2393,0,20,31,19,3
2394,0,17,68,31,1
2395,0,9,18,20,4
2396,0,9,36,18,2
2397,0,21,26,22,9
2398,0,13,36,50,10
2399,0,17,48,26,1
2400,0,25,45,37,7
2401,0,21,51,29,2
2402,0,17,42,20,4
2403,0,21,61,28,6
2404,0,29,87,25,2
2405,0,17,70,31,3
2406,0,9,36,10,3
2407,0,17,32,7,1
2408,1,14,25,16,15
2409,1,9,22,8,2
2410,0,13,38,11,2
2411,0,5,18,3,1
2412,0,13,22,15,1
2413,0,17,42,18,2
2414,0,13,50,17,34
2415,0,17,47,12,2
2416,0,53,165,41,1
2417,0,13,47,12,1
2418,0,37,37,13,1
2419,0,9,44,10,1
2420,0,13,66,21,10
2421,0,77,52,27,1
2422,0,13,14,6,1
2423,0,25,38,19,1
2424,0,17,57,12,2
2425,0,29,38,16,1
2426,0,29,102,15,2
2427,0,9,46,11,1
2428,0,9,17,5,1
2429,0,13,36,9,1
2430,0,41,54,16,1
2431,0,37,42,16,3
2432,0,9,33,8,1
2433,0,13,40,11,1
2434,0,13,19,10,1
2435,0,13,33,24,2
2436,0,41,86,30,1
2437,0,25,28,14,1
2438,0,12,29,12,2
2439,0,13,45,9,1
2440,0,37,68,47,2
2441,0,9,24,6,1
2442,1,118,34,59,18
2443,2,198,38,159,53
2444,0,8,26,23,3
2445,0,25,57,28,4
2446,0,57,60,76,2
2447,0,5,24,4,1
2448,1,18,41,34,1
2449,0,13,34,16,1
2450,1,109,25,44,271
2451,0,21,28,16,2
2452,0,21,71,21,3
2453,0,13,22,13,1
2454,0,9,33,12,1
2455,0,93,130,56,9
2456,0,5,16,6,1
2457,0,9,26,8,2
2458,0,13,38,20,1
2459,0,13,37,12,1
2460,0,5,14,3,1
2461,0,12,47,24,2
2462,0,17,35,17,1
2463,0,16,23,10,3
2464,0,8,14,10,1
2465,0,13,46,34,1
2466,0,13,37,43,1
2467,0,13,41,21,1
2468,0,9,23,11,1
2469,0,17,35,12,1
2470,0,13,33,32,1
2471,0,29,20,18,2
2472,0,5,23,10,1
2473,0,21,47,31,2
2474,0,21,30,22,3
2475,0,12,20,9,3
2476,0,13,27,4,2
2477,0,9,38,11,1
2478,2,83,78,58,18
2479,0,5,14,8,1
2480,0,21,40,14,1
2481,0,21,51,15,2
2482,0,17,55,16,2
2483,0,13,90,22,11
2484,0,13,53,20,1
2485,1,14,52,33,2
2486,0,13,42,25,2
2487,0,5,39,15,3
2488,0,9,50,21,1
2489,0,5,19,14,3
2490,0,5,14,9,1
2491,0,9,38,22,1
2492,0,17,54,33,1
2493,0,17,37,51,23
2494,0,13,37,17,6
2495,0,13,54,40,2
2496,0,13,35,38,5
2497,0,9,40,27,3
2498,0,13,35,55,1
2499,0,13,48,36,1
2500,0,73,53,37,9
2501,0,17,41,56,1
2502,0,13,51,50,1
2503,0,9,38,15,1
2504,0,9,31,18,1
2505,0,13,36,23,1
2506,0,25,44,26,1
2507,0,9,36,4,3
2508,0,13,35,11,1
2509,0,21,44,20,2
2510,0,29,36,21,1
2511,0,9,37,12,2
2512,0,5,14,7,1
2513,0,13,64,25,1
2514,0,13,32,25,1
2515,0,17,36,16,1
2516,0,9,36,16,2
2517,0,13,25,9,1
2518,0,17,62,29,2
2519,0,13,52,17,2
2520,0,9,62,13,4
2521,0,21,40,21,1
2522,0,65,79,33,2
2523,0,8,16,9,1
2524,0,21,45,20,1
2525,0,5,16,15,1
2526,0,17,47,24,2
2527,0,24,17,18,2
2528,0,60,52,37,1
2529,0,37,82,57,2
2530,0,41,58,52,1
2531,0,25,62,25,2
2532,1,18,41,9,6
2533,0,13,60,11,1
2534,0,33,54,17,1
2535,0,17,45,11,1
2536,0,17,51,8,1
2537,0,13,55,6,1
2538,0,9,16,3,1
2539,0,9,34,5,1
2540,0,21,26,6,1
2541,0,13,58,17,2
2542,0,9,42,6,2
2543,0,5,35,3,1
2544,0,9,62,5,1
2545,0,9,56,15,1
2546,0,9,58,11,1
2547,0,21,39,11,1
2548,0,13,38,5,1
2549,0,20,35,5,1
2550,0,13,87,8,1
2551,0,13,75,9,1
2552,0,413,9,22,6
2553,0,201,71,37,15
2554,0,13,58,9,2
2555,0,17,34,16,1
2556,0,17,55,15,2
2557,0,29,18,10,1
2558,0,37,50,16,48
2559,0,17,62,15,1
2560,0,33,52,12,1
2561,0,41,60,25,1
2562,0,9,35,17,1
2563,0,33,81,30,1
2564,0,29,28,8,2
2565,0,5,16,10,1
2566,0,13,50,27,2
2567,0,25,52,27,1
2568,0,49,69,30,3
2569,0,5,25,8,4
2570,0,13,33,6,1
2571,0,17,56,13,3
2572,0,49,72,21,4
2573,0,45,50,27,2
2574,0,17,44,18,1
2575,0,17,28,11,1
2576,0,9,30,19,4
2577,0,9,31,9,4
2578,0,33,47,13,4
2579,0,12,20,11,3
2580,0,13,18,9,1
2581,0,17,35,19,2
2582,0,28,51,13,1
2583,0,17,70,16,2
2584,0,13,32,4,1
2585,0,21,71,10,1
2586,0,81,70,32,2
2587,0,13,45,14,1
2588,0,9,34,8,1
2589,0,13,72,12,1
2590,0,29,45,13,1
2591,0,21,59,16,4
2592,0,21,38,19,2
2593,0,17,27,3,3
2594,0,21,34,9,3
2595,0,21,53,14,1
2596,0,61,82,16,5
2597,0,21,55,6,1
2598,0,49,41,5,1
2599,0,13,40,3,1
2600,0,17,41,5,1
2601,1,34,82,10,1
2602,0,21,57,7,1
2603,0,41,68,12,1
2604,0,5,23,2,1
2605,0,9,40,3,1
2606,0,13,47,6,1
2607,0,89,153,32,5
2608,0,13,51,6,1
2609,0,13,46,4,1
2610,0,9,60,13,2
2611,0,21,59,10,1
2612,0,9,32,6,1
2613,0,33,112,10,1
2614,0,253,43,20,6
2615,0,9,47,7,1
2616,0,9,61,4,1
2617,0,9,45,6,1
2618,0,20,45,7,1
2619,0,9,40,3,1
2620,0,5,31,3,2
2621,0,9,37,3,1
2622,0,17,50,8,1
2623,0,5,48,5,1
2624,0,5,15,3,1
2625,0,13,55,9,1
2626,0,21,55,9,1
2627,0,13,43,8,2
2628,0,21,58,16,1
2629,0,9,33,4,2
2630,0,17,69,13,4
2631,0,29,24,8,1
2632,0,5,16,3,1
2633,0,12,29,3,2
2634,0,13,32,8,1
2635,0,12,28,6,5
2636,0,21,80,13,1
2637,0,13,28,10,3
2638,0,61,97,55,3
2639,0,17,90,12,6
2640,0,13,54,11,2
2641,0,13,43,7,1
2642,0,13,33,9,1
2643,0,17,53,14,2
2644,0,17,43,5,1
2645,0,9,35,2,1
2646,0,9,45,5,1
2647,0,21,42,7,1
2648,0,13,26,12,1
2649,0,9,28,7,1
2650,0,21,62,18,1
2651,0,5,26,11,1
2652,0,13,50,10,1
2653,0,21,34,10,2
2654,0,13,35,4,1
2655,0,37,47,33,23
2656,0,77,28,10,4
2657,0,9,48,6,1
2658,0,45,155,35,1
2659,0,17,35,16,2
2660,0,57,107,21,1
2661,0,9,56,10,1
2662,0,25,47,13,1
2663,0,13,57,7,1
2664,0,13,42,7,1
2665,0,13,35,13,1
2666,0,9,29,4,1
2667,0,17,40,15,1
2668,0,9,46,2,1
2669,0,9,36,9,2
2670,0,17,42,10,2
2671,0,13,50,25,1
2672,0,9,47,12,1
2673,0,17,51,9,1
2674,0,204,76,94,76
2675,0,29,89,9,1
2676,0,9,41,4,1
2677,0,13,67,8,1
2678,0,17,41,7,1
2679,0,9,93,12,5
2680,0,13,42,3,1
2681,0,13,28,3,1
2682,0,17,40,5,1
2683,0,29,67,7,1
2684,0,17,39,2,1
2685,0,13,22,3,1
2686,0,13,64,4,1
2687,0,25,62,7,1
2688,0,13,55,6,1
2689,0,13,27,8,1
2690,0,13,58,8,1
2691,0,9,14,4,1
2692,0,13,42,4,1
2693,0,17,49,6,2
2694,0,13,32,6,3
2695,0,17,41,10,1
2696,0,9,41,9,1
2697,0,9,56,5,1
2698,0,8,14,6,5
2699,0,8,38,4,2
2700,0,17,37,8,1
2701,0,13,49,6,1
2702,0,17,33,6,1
2703,0,37,24,13,1
2704,0,9,52,5,1
2705,0,17,51,6,1
2706,0,8,14,10,1
2707,0,13,33,7,2
2708,0,13,36,10,1
2709,0,21,31,14,3
2710,0,9,32,7,2
2711,0,13,35,9,1
2712,0,13,55,10,1
2713,0,13,29,19,1
2714,0,13,70,16,1
2715,0,5,36,5,1
2716,0,9,39,6,1
2717,0,9,47,12,1
2718,0,5,30,8,1
2719,0,25,34,23,1
2720,0,13,20,13,1
2721,0,25,38,13,2
2722,0,21,24,30,8
2723,0,13,35,15,1
2724,0,13,192,73,3
2725,0,13,63,15,2
2726,0,13,56,9,2
2727,0,17,58,26,1
2728,0,9,15,6,1
2729,0,9,43,6,2
2730,0,13,22,12,1
2731,0,17,58,15,1
2732,0,21,44,13,5
2733,0,9,45,10,1
2734,0,45,83,56,5
2735,0,33,44,38,2
2736,0,29,32,12,2
2737,0,13,32,13,1
2738,0,17,48,34,4
2739,0,13,48,15,2
2740,0,17,49,20,2
2741,0,13,41,10,1
2742,0,13,36,13,1
2743,0,9,34,6,1
2744,0,13,24,15,1
2745,0,13,33,10,1
2746,0,9,22,11,1
2747,0,17,50,14,1
2748,0,9,39,17,2
2749,0,13,28,13,1
2750,0,17,35,16,1
2751,0,17,56,23,2
2752,0,21,65,14,3
2753,0,9,45,7,2
2754,0,9,26,12,1
2755,0,17,47,16,1
2756,0,13,37,14,1
2757,1,158,66,107,6
2758,0,5,28,6,1
2759,0,17,18,9,1
2760,0,13,45,8,1
2761,0,13,39,8,3
2762,0,9,48,9,2
2763,0,9,36,11,1
2764,0,5,14,5,2
2765,0,8,26,18,2
2766,0,13,21,13,2
2767,0,9,24,11,1
2768,0,13,46,15,1
2769,0,33,30,17,1
2770,0,17,56,9,1
2771,0,5,25,3,1
2772,0,9,81,8,1
2773,0,9,46,5,1
2774,0,13,42,5,1
2775,0,73,43,65,94
2776,0,9,36,6,1
2777,0,9,42,6,1
2778,0,13,36,6,1
2779,0,13,50,5,1
2780,0,29,35,19,1
2781,0,9,34,11,1
2782,0,13,55,17,1
2783,0,17,69,21,3
2784,0,17,49,7,2
2785,0,9,43,7,1
2786,0,13,36,19,2
2787,0,9,24,18,2
2788,0,21,31,7,2
2789,0,25,38,18,9
2790,0,13,49,10,1
2791,0,13,36,8,1
2792,0,17,36,8,1
2793,0,5,15,3,2
2794,0,5,29,5,1
2795,0,13,37,8,1
2796,0,53,26,18,1
2797,0,49,100,29,1
2798,0,9,39,5,1
2799,0,25,86,15,3
2800,0,9,42,3,1
2801,0,13,44,8,1
2802,0,9,41,2,1
2803,0,13,49,8,1
2804,0,9,40,2,2
2805,0,49,42,5,2
2806,0,13,33,7,3
2807,0,9,30,3,1
2808,0,21,53,4,1
2809,0,13,45,6,1
2810,0,5,16,2,1
2811,0,9,14,2,1
2812,0,17,38,9,1
2813,0,17,114,28,2
2814,0,21,48,15,2
2815,0,12,18,8,1
2816,0,9,15,4,1
2817,0,9,36,7,1
2818,0,61,53,14,1
2819,0,9,17,4,1
2820,0,17,32,16,2
2821,0,29,34,12,2
2822,0,17,28,10,1
2823,0,17,51,4,2
2824,0,13,21,6,1
2825,0,13,24,2,1
2826,0,33,46,21,36
2827,0,9,31,6,1
2828,0,9,24,5,1
2829,0,13,29,4,1
2830,0,12,15,7,1
2831,0,13,37,4,1
2832,0,9,33,11,1
2833,0,9,15,5,1
2834,0,21,70,9,1
2835,0,21,36,4,1
2836,0,13,37,5,1
2837,0,9,37,5,1
2838,0,29,50,10,1
2839,0,9,32,8,1
2840,0,73,66,54,10
2841,0,25,71,15,1
2842,0,25,36,7,27
2843,0,25,55,20,1
2844,0,33,50,34,3
2845,0,13,35,22,1
2846,0,9,46,9,1
2847,0,9,32,5,1
2848,0,17,48,23,1
2849,0,9,36,9,2
2850,0,9,46,14,1
2851,0,9,35,9,1
2852,0,21,52,29,1
2853,0,9,28,13,1
2854,0,12,28,7,1
2855,0,153,66,119,14
2856,0,13,55,21,1
2857,0,13,39,4,1
2858,0,25,86,23,2
2859,0,13,26,9,1
2860,0,9,46,9,1
2861,0,13,70,7,1
2862,0,13,29,10,1
2863,0,17,70,18,2
2864,0,17,67,24,1
2865,0,29,32,5,1
2866,0,25,60,7,1
2867,0,5,14,2,1
2868,0,17,32,6,2
2869,0,9,37,6,1
2870,0,17,49,10,1
2871,0,13,30,22,1
2872,0,13,29,7,1
2873,0,13,32,5,1
2874,0,13,46,5,1
2875,0,9,32,6,1
2876,0,9,33,6,1
2877,0,13,38,6,1
2878,0,21,62,3,1
2879,0,13,31,4,2
2880,0,9,45,3,2
2881,0,8,15,4,1
2882,0,225,50,17,89
2883,0,9,75,8,1
2884,0,13,69,2,2
2885,0,9,29,3,1
2886,0,13,41,7,1
2887,0,17,35,2,1
2888,0,9,26,5,2
2889,0,17,49,8,1
2890,0,21,66,17,1
2891,0,17,28,12,1
2892,0,21,16,8,2
2893,0,5,15,3,1
2894,0,13,35,3,1
2895,0,13,38,16,4
2896,0,13,29,7,2
2897,0,13,39,12,1
2898,0,21,46,12,1
2899,0,9,32,5,1
2900,0,9,33,6,1
2901,0,9,36,11,1
2902,0,21,53,6,1
2903,0,9,53,7,2
2904,0,9,49,9,3
2905,0,9,41,6,1
2906,0,9,65,5,1
2907,0,9,28,2,1
2908,0,9,39,4,1
2909,0,9,37,6,2
2910,0,13,33,15,1
2911,0,9,38,8,1
2912,0,17,37,20,1
2913,0,9,28,8,1
2914,0,13,34,13,1
2915,0,25,95,15,2
2916,0,9,28,5,1
2917,0,33,32,12,1
2918,0,17,14,6,1
2919,0,41,35,12,7
2920,0,9,36,9,1
2921,0,13,55,7,2
2922,0,13,30,6,2
2923,1,22,43,14,1
2924,0,21,57,7,1
2925,0,21,42,6,1
2926,0,17,33,8,2
2927,0,13,41,6,1
2928,0,13,37,7,1
2929,0,9,17,5,2
2930,0,13,38,14,1
2931,0,9,38,12,1
2932,0,5,17,5,1
2933,0,17,55,6,1
2934,0,13,37,5,1
2935,0,17,40,14,3
2936,0,9,60,4,1
2937,0,17,55,10,2
2938,0,9,35,3,3
2939,0,4,14,5,1
2940,0,9,41,4,1
2941,0,9,29,6,1
2942,0,21,46,8,1
2943,0,13,44,4,1
2944,0,13,59,7,1
2945,0,9,24,4,1
2946,0,17,36,7,2
2947,0,9,26,7,1
2948,0,21,21,7,1
2949,0,9,27,7,1
2950,0,9,61,10,1
2951,0,9,16,3,2
2952,0,21,29,10,1
2953,0,17,42,13,1
2954,0,21,52,15,1
2955,0,17,57,13,1
2956,0,13,30,4,1
2957,0,13,31,10,1
2958,0,9,15,3,1
2959,0,41,43,9,1
2960,0,21,53,13,1
2961,0,13,55,13,2
2962,0,21,90,21,4
2963,0,21,34,14,1
2964,0,13,28,9,1
2965,0,13,69,9,2
2966,0,13,33,8,1
2967,0,25,41,15,2
2968,0,9,38,13,3
2969,0,13,28,7,1
2970,0,9,45,6,1
2971,0,9,25,11,1
2972,0,25,68,17,2
2973,0,29,33,17,1
2974,0,13,37,9,1
2975,0,17,26,7,1
2976,0,17,22,12,1
2977,1,14,40,29,1
2978,0,13,35,12,2
2979,0,13,39,22,1
2980,0,9,43,6,2
2981,0,13,27,8,1
2982,0,13,44,27,4
2983,0,13,33,10,1
2984,0,9,33,8,1
2985,0,25,40,11,1
2986,0,17,38,5,1
2987,0,21,30,11,2
2988,0,13,33,8,2
2989,0,17,35,3,1
2990,0,9,51,10,1
2991,0,9,47,15,1
2992,0,13,27,9,1
2993,0,9,29,10,1
2994,0,17,38,13,1
2995,0,13,32,12,1
2996,0,13,39,12,1
2997,0,9,28,8,1
2998,0,17,43,34,2
2999,0,9,31,9,1
3000,0,13,35,11,1
