episode,has_crossed_door,got_key,opened_door,got_ball
2620,1,1,1,1
2621,1,1,1,1
2622,0,1,0,0
2623,0,0,0,0
2624,1,1,1,0
2625,1,1,1,1
2626,1,1,0,1
2627,1,1,1,0
2628,1,1,1,1
2629,1,1,1,1
2630,1,1,1,0
2631,1,1,1,0
2632,1,1,1,1
2633,1,1,1,1
2634,1,1,1,0
2635,1,1,1,1
2636,1,1,1,1
2637,1,1,1,1
2638,1,1,1,1
2639,1,1,1,0
2640,0,0,0,0
2641,1,1,1,1
2642,1,1,1,0
2643,1,1,1,1
2644,1,1,1,0
2645,1,1,1,1
2646,1,1,1,1
2647,1,1,1,1
2648,0,0,0,0
2649,0,0,0,0
2650,1,1,1,1
2651,1,1,1,1
2652,1,1,1,0
2653,1,1,1,0
2654,1,1,1,1
2655,1,1,1,1
2656,1,1,1,1
2657,1,1,1,1
2658,1,1,1,1
2659,1,1,1,1
2660,1,1,1,1
2661,1,1,1,0
2662,0,0,0,0
2663,1,1,1,1
2664,1,1,1,1
2665,1,1,1,1
2666,0,0,0,0
2667,1,1,1,1
2668,1,1,1,0
2669,1,1,1,1
2670,1,1,1,1
2671,1,1,1,0
2672,1,1,1,1
2673,1,1,1,0
2674,1,1,1,1
2675,1,1,1,0
2676,1,1,1,1
2677,1,1,0,1
2678,1,1,1,1
2679,1,1,1,0
2680,1,1,1,0
2681,1,1,0,1
2682,1,1,1,1
2683,1,1,1,1
2684,1,1,1,1
2685,1,1,1,0
2686,0,1,0,0
2687,1,1,1,1
2688,1,1,1,1
2689,1,1,1,1
2690,1,1,1,0
2691,1,1,1,0
2692,1,1,0,0
2693,1,1,1,0
2694,1,1,1,1
2695,1,1,1,0
2696,1,1,1,1
2697,1,1,1,0
2698,1,1,1,1
2699,1,1,1,1
2700,1,1,1,0
2701,0,1,0,0
2702,1,1,1,1
2703,1,1,1,1
2704,0,0,0,0
2705,1,1,1,1
2706,1,1,1,1
2707,1,1,1,1
2708,1,1,1,1
2709,1,1,1,1
2710,0,1,1,0
2711,1,1,1,0
2712,0,0,0,0
2713,1,1,1,0
2714,1,1,0,1
2715,1,1,1,1
2716,0,1,0,0
2717,1,1,1,1
2718,1,1,1,1
2719,1,1,1,1
2720,1,1,1,0
2721,1,1,1,1
2722,1,1,1,0
2723,1,1,1,0
2724,1,1,1,0
2725,1,1,1,0
2726,1,1,1,1
2727,1,1,0,0
2728,1,1,1,1
2729,1,1,0,0
2730,1,1,1,0
2731,1,1,1,0
2732,1,1,0,0
2733,1,1,0,1
2734,1,1,1,0
2735,0,0,0,0
2736,0,0,0,0
2737,1,1,1,0
2738,1,1,1,0
2739,1,1,1,0
2740,1,1,0,1
2741,1,1,1,0
2742,1,1,1,1
2743,1,1,1,1
2744,1,1,1,1
2745,1,1,1,0
2746,1,1,1,1
2747,0,0,0,0
2748,1,1,1,1
2749,1,1,0,1
2750,1,1,1,1
2751,1,1,1,1
2752,1,1,1,0
2753,1,1,1,0
2754,1,1,1,0
2755,0,1,0,0
2756,0,1,1,0
2757,1,1,1,0
2758,1,1,1,1
2759,1,1,1,1
2760,1,1,1,1
2761,1,1,1,0
2762,1,1,1,1
2763,1,1,1,0
2764,1,1,1,0
2765,0,0,0,0
2766,1,1,1,0
2767,1,1,1,1
2768,1,1,1,1
2769,0,0,0,0
2770,1,1,1,1
2771,1,1,1,0
2772,0,0,0,0
2773,1,1,1,1
2774,1,1,1,1
2775,1,1,1,1
2776,1,1,1,1
2777,1,1,1,1
2778,1,1,1,0
2779,1,1,1,1
2780,1,1,1,0
2781,1,1,1,0
2782,1,1,1,1
2783,0,1,0,0
2784,1,1,1,0
2785,1,1,1,1
2786,1,1,1,0
2787,0,1,0,0
2788,1,1,1,1
2789,1,1,1,1
2790,1,1,1,1
2791,1,1,1,1
2792,1,1,1,0
2793,1,1,1,1
2794,1,1,1,1
2795,1,1,0,1
2796,1,1,1,1
2797,0,0,0,0
2798,0,1,0,0
2799,1,1,1,1
2800,1,1,1,1
2801,1,1,1,0
2802,1,1,1,0
2803,1,1,1,1
2804,1,1,1,1
2805,1,1,0,1
2806,1,1,1,1
2807,1,1,1,1
2808,1,1,1,0
2809,1,1,1,1
2810,1,1,1,1
2811,0,0,0,0
2812,1,1,1,0
2813,1,1,1,1
2814,1,1,1,0
2815,1,1,1,1
2816,1,1,1,1
2817,1,1,1,1
2818,1,1,1,0
2819,0,0,0,0
2820,1,1,1,1
2821,1,1,1,0
2822,1,1,1,1
2823,1,1,1,1
2824,1,1,1,1
2825,1,1,1,1
2826,1,1,1,0
2827,1,1,1,0
2828,1,1,1,1
2829,1,1,1,0
2830,1,1,1,1
2831,1,1,1,0
2832,1,1,1,1
2833,1,1,1,1
2834,1,1,1,0
2835,1,1,1,0
2836,1,1,1,0
2837,1,1,1,1
2838,1,1,1,0
2839,1,1,1,0
2840,0,0,0,0
2841,0,0,0,0
2842,1,1,1,1
2843,1,1,1,0
2844,1,1,1,1
2845,1,1,1,1
2846,1,1,1,1
2847,1,1,0,1
2848,1,1,1,0
2849,1,1,1,1
2850,1,1,1,1
2851,1,1,1,1
2852,1,1,1,1
2853,0,1,0,0
2854,1,1,1,1
2855,1,1,1,1
2856,1,1,1,0
2857,1,1,1,1
2858,1,1,1,1
2859,1,1,1,0
2860,1,1,1,1
2861,1,1,1,1
2862,1,1,0,0
2863,1,1,1,1
2864,1,1,1,0
2865,1,1,1,1
2866,0,0,0,0
2867,1,1,1,1
2868,1,1,1,0
2869,1,1,1,1
2870,1,1,1,0
2871,1,1,1,0
2872,1,1,1,1
2873,1,1,1,0
2874,1,1,1,1
2875,1,1,1,0
2876,1,1,1,1
2877,1,1,1,0
2878,1,1,1,1
2879,1,1,1,0
2880,1,1,1,1
2881,1,1,1,1
2882,0,0,0,0
2883,0,0,0,0
2884,1,1,0,1
2885,1,1,1,0
2886,1,1,1,0
2887,1,1,1,1
2888,1,1,1,1
2889,0,0,0,0
2890,1,1,1,1
2891,1,1,1,0
2892,1,1,0,1
2893,1,1,1,1
2894,1,1,1,1
2895,1,1,1,1
2896,1,1,1,1
2897,1,1,1,0
2898,1,1,1,1
2899,1,1,1,1
2900,1,1,1,1
2901,1,1,1,0
2902,1,1,1,1
2903,1,1,0,1
2904,1,1,0,1
2905,1,1,1,0
2906,1,1,1,1
2907,1,1,1,1
2908,1,1,1,1
2909,1,1,1,1
2910,1,1,1,0
2911,1,1,1,0
2912,1,1,1,1
2913,1,1,1,0
2914,0,0,0,0
2915,1,1,1,0
2916,1,1,1,1
2917,1,1,1,1
2918,1,1,1,1
2919,0,0,0,0
2920,1,1,1,1
2921,1,1,1,1
2922,1,1,1,1
2923,1,1,1,0
2924,1,1,1,1
2925,1,1,1,1
2926,1,1,1,1
2927,1,1,1,0
2928,1,1,1,1
2929,1,1,1,0
2930,1,1,1,1
2931,1,1,1,0
2932,1,1,1,0
2933,1,1,1,1
2934,1,1,1,1
2935,1,1,1,1
2936,1,1,1,1
2937,1,1,1,0
2938,1,1,1,1
2939,1,1,1,1
2940,1,1,1,1
2941,1,1,1,0
2942,1,1,1,0
2943,1,1,1,0
2944,1,1,1,1
2945,1,1,1,1
2946,1,1,1,1
2947,1,1,1,0
2948,1,1,1,1
2949,1,1,1,1
2950,1,1,1,0
2951,1,1,1,1
2952,1,1,1,1
2953,1,1,1,1
2954,1,1,1,1
2955,1,1,1,1
2956,1,1,1,1
2957,1,1,1,1
2958,1,1,1,1
2959,1,1,1,1
2960,1,1,1,0
2961,1,1,1,1
2962,1,1,1,1
2963,1,1,1,1
2964,1,1,1,1
2965,1,1,1,1
2966,1,1,1,0
2967,1,1,1,1
2968,1,1,1,0
2969,1,1,1,0
2970,0,1,0,0
2971,1,1,1,1
2972,1,1,1,0
2973,0,0,0,0
2974,1,1,1,0
2975,1,1,1,0
2976,1,1,1,1
2977,1,1,1,1
2978,1,1,1,1
2979,1,1,1,1
2980,1,1,1,0
2981,1,1,1,1
2982,1,1,1,1
2983,1,1,0,0
2984,1,1,0,0
2985,1,1,1,1
2986,1,1,1,0
2987,1,1,1,1
2988,1,1,1,1
2989,1,1,1,1
2990,1,1,1,0
2991,1,1,1,1
2992,1,1,1,1
2993,1,1,1,1
2994,0,0,0,0
2995,1,1,1,1
2996,1,1,1,0
2997,1,1,1,1
2998,1,1,1,1
2999,1,1,1,1
3000,1,1,1,1
