episode,action_0,action_1,action_2,action_3,action_4
2220,100,10,151,146,43
2221,111,8,136,157,38
2222,86,11,162,151,40
2223,71,13,180,122,64
2224,49,1,225,113,62
2225,63,4,217,124,42
2226,73,9,163,178,27
2227,80,14,149,180,27
2228,42,1,215,163,29
2229,52,4,141,147,23
2230,67,3,114,93,20
2231,52,4,175,158,14
2232,70,3,231,131,15
2233,12,0,284,123,31
2234,113,2,135,165,35
2235,14,2,71,49,12
2236,20,0,284,94,52
2237,93,5,172,158,22
2238,57,0,192,160,41
2239,49,4,198,168,31
2240,42,2,71,116,13
2241,90,7,160,173,20
2242,77,5,171,147,50
2243,107,3,139,166,35
2244,66,6,211,138,29
2245,24,0,294,92,40
2246,4,0,373,44,29
2247,26,2,60,49,13
2248,89,2,184,132,43
2249,122,11,119,164,34
2250,67,11,179,166,27
2251,45,5,130,88,18
2252,54,3,228,132,33
2253,80,6,172,154,38
2254,21,1,71,51,18
2255,64,1,243,94,48
2256,80,0,186,154,30
2257,145,0,171,113,21
2258,100,6,172,140,32
2259,32,0,208,74,35
2260,55,1,254,96,44
2261,65,2,224,120,39
2262,29,1,113,63,14
2263,76,1,212,124,37
2264,57,2,269,84,38
2265,34,2,101,66,11
2266,72,0,225,93,60
2267,120,4,172,121,33
2268,96,4,167,103,38
2269,71,4,152,105,30
2270,62,2,243,100,43
2271,117,2,163,133,35
2272,43,0,164,87,34
2273,24,0,112,38,18
2274,32,0,294,65,59
2275,89,1,210,108,42
2276,35,3,267,110,35
2277,80,3,196,142,29
2278,20,0,35,43,13
2279,129,0,146,125,50
2280,135,4,150,145,16
2281,79,0,224,122,25
2282,187,4,113,131,15
2283,163,0,91,168,28
2284,170,3,114,125,38
2285,67,4,170,112,35
2286,118,5,149,127,51
2287,171,7,117,132,23
2288,101,14,148,164,23
2289,58,2,202,97,32
2290,64,1,222,130,33
2291,136,5,133,132,44
2292,120,1,160,129,40
2293,153,2,131,146,18
2294,70,2,204,116,58
2295,180,2,123,111,34
2296,151,9,148,106,36
2297,138,7,136,142,27
2298,109,2,160,121,58
2299,103,3,181,91,72
2300,140,11,124,143,32
2301,124,0,142,122,62
2302,128,4,153,112,53
2303,119,2,122,146,61
2304,124,3,165,116,42
2305,136,16,129,136,33
2306,113,1,149,130,57
2307,20,8,33,39,12
2308,103,8,148,136,55
2309,112,9,148,125,56
2310,131,15,141,117,46
2311,93,5,123,107,42
2312,97,12,175,141,25
2313,73,6,62,80,13
2314,44,0,72,69,29
2315,111,5,152,156,26
2316,72,0,178,98,51
2317,23,0,257,76,94
2318,44,0,76,59,19
2319,120,4,165,142,19
2320,208,3,100,114,25
2321,259,1,54,117,19
2322,213,1,97,96,43
2323,185,6,96,116,47
2324,92,4,63,76,16
2325,279,3,53,97,18
2326,163,3,99,104,30
2327,272,0,62,96,20
2328,157,2,110,142,39
2329,128,4,90,73,24
2330,147,1,151,92,59
2331,230,3,88,99,30
2332,69,1,58,50,13
2333,79,3,96,70,29
2334,88,4,179,138,41
2335,138,3,148,103,58
2336,67,5,232,92,54
2337,76,4,99,85,34
2338,39,3,121,56,17
2339,59,1,226,125,39
2340,134,2,151,136,27
2341,65,2,194,102,28
2342,122,3,157,97,38
2343,68,0,111,78,19
2344,77,1,232,118,22
2345,100,1,181,135,33
2346,68,0,174,92,23
2347,49,0,242,121,38
2348,38,0,261,96,55
2349,108,1,197,87,57
2350,184,0,113,117,36
2351,108,2,171,117,52
2352,12,0,47,25,10
2353,161,1,123,107,58
2354,48,0,135,70,24
2355,29,1,172,65,18
2356,72,2,222,120,34
2357,33,0,243,91,83
2358,26,0,279,107,38
2359,60,0,224,126,40
2360,41,0,270,116,23
2361,51,1,265,113,20
2362,55,0,228,101,66
2363,112,2,198,104,34
2364,17,1,88,45,17
2365,67,3,223,117,38
2366,36,0,193,104,42
2367,118,1,173,120,38
2368,69,1,245,91,28
2369,20,0,99,42,10
2370,28,0,215,49,22
2371,29,0,314,84,23
2372,63,3,168,54,19
2373,44,0,132,46,9
2374,56,0,282,92,20
2375,24,0,96,29,9
2376,28,0,349,48,25
2377,76,0,155,60,13
2378,117,0,245,69,19
2379,117,0,233,81,19
2380,190,1,164,71,24
2381,271,0,89,78,12
2382,207,1,126,92,24
2383,177,8,113,134,18
2384,226,3,96,91,34
2385,166,7,156,99,22
2386,108,3,232,84,23
2387,128,1,229,79,13
2388,179,2,155,89,25
2389,225,3,99,89,34
2390,256,3,78,83,30
2391,267,0,92,57,34
2392,203,4,120,79,44
2393,128,4,199,92,27
2394,216,4,136,62,32
2395,213,9,124,80,24
2396,168,8,154,85,35
2397,28,0,291,32,99
2398,172,5,163,78,32
2399,80,3,245,57,65
2400,93,4,215,71,67
2401,166,7,136,102,39
2402,229,1,115,73,32
2403,214,0,138,72,26
2404,160,2,162,63,63
2405,214,4,131,62,39
2406,77,2,78,43,18
2407,224,4,101,74,47
2408,203,2,130,68,47
2409,137,2,184,68,59
2410,105,1,220,68,56
2411,208,1,127,67,47
2412,146,1,164,63,76
2413,193,15,112,89,41
2414,148,16,130,101,55
2415,90,5,198,56,101
2416,163,7,124,82,74
2417,126,3,138,61,122
2418,145,7,129,87,82
2419,160,17,131,98,44
2420,171,7,110,85,77
2421,154,6,135,74,81
2422,123,17,148,126,36
2423,133,12,161,75,69
2424,35,3,216,40,156
2425,124,15,139,112,60
2426,126,10,149,99,66
2427,82,3,196,53,116
2428,42,2,112,54,57
2429,94,8,179,104,65
2430,82,13,177,63,115
2431,93,1,173,70,113
2432,77,10,134,64,38
2433,49,5,58,41,21
2434,54,3,203,47,143
2435,89,8,171,75,107
2436,101,7,156,72,114
2437,40,0,80,29,34
2438,16,0,29,8,14
2439,173,1,154,46,76
2440,247,5,111,53,34
2441,153,2,165,69,61
2442,69,0,238,43,100
2443,32,0,29,12,8
2444,170,3,105,53,22
2445,235,3,112,64,36
2446,235,1,123,60,31
2447,28,0,327,20,75
2448,232,0,156,26,36
2449,175,0,220,36,19
2450,130,2,201,50,67
2451,28,0,114,8,36
2452,140,0,234,34,42
2453,116,4,144,49,26
2454,243,1,129,44,33
2455,184,0,180,58,28
2456,59,0,294,22,42
2457,140,7,191,74,38
2458,212,0,126,69,43
2459,59,1,271,27,92
2460,119,0,216,51,64
2461,100,6,196,74,74
2462,101,4,213,70,62
2463,92,8,237,68,40
2464,76,0,225,67,45
2465,147,5,148,104,46
2466,16,0,196,38,37
2467,109,1,203,70,67
2468,82,3,229,79,57
2469,94,6,148,77,36
2470,89,8,225,79,49
2471,74,2,244,71,59
2472,32,0,315,41,62
2473,24,0,302,46,78
2474,45,0,266,77,62
2475,46,2,162,43,28
2476,52,0,280,66,52
2477,72,1,253,86,38
2478,97,1,196,83,73
2479,83,3,163,72,66
2480,113,5,208,70,54
2481,197,2,119,99,33
2482,179,4,145,89,33
2483,177,3,141,99,30
2484,105,2,143,81,19
2485,100,1,144,64,29
2486,116,1,194,77,62
2487,61,8,237,73,71
2488,112,5,194,90,49
2489,91,1,213,106,39
2490,8,0,46,18,14
2491,135,2,176,85,52
2492,90,0,214,102,44
2493,24,0,228,47,151
2494,79,4,160,100,26
2495,158,4,155,107,26
2496,145,4,194,78,29
2497,153,12,145,100,40
2498,72,1,215,91,71
2499,89,1,56,49,14
2500,110,11,186,99,44
2501,155,2,157,83,53
2502,59,3,149,72,28
2503,89,5,185,104,67
2504,52,0,126,78,23
2505,53,5,201,86,30
2506,76,0,215,98,61
2507,51,1,242,93,63
2508,49,2,217,118,64
2509,42,2,155,63,29
2510,83,0,189,139,39
2511,70,2,244,89,45
2512,57,1,162,67,29
2513,163,1,123,134,29
2514,49,1,119,78,27
2515,45,1,243,124,37
2516,88,1,172,160,29
2517,41,3,238,125,43
2518,42,2,198,95,40
2519,105,3,179,126,37
2520,27,1,232,114,76
2521,40,0,165,101,75
2522,37,0,275,61,77
2523,24,0,254,90,82
2524,54,1,218,113,64
2525,33,1,131,48,35
2526,50,0,227,81,92
2527,8,0,53,15,11
2528,65,0,226,98,61
2529,21,1,135,43,36
2530,69,2,249,79,51
2531,61,1,261,82,45
2532,60,1,273,86,30
2533,41,1,301,44,63
2534,55,3,96,49,42
2535,65,0,235,105,45
2536,49,1,89,43,32
2537,64,0,74,61,30
2538,43,0,141,55,57
2539,43,1,243,93,70
2540,85,1,187,87,44
2541,81,1,152,72,56
2542,12,0,63,17,20
2543,53,0,263,65,69
2544,95,3,224,79,49
2545,114,0,202,63,71
2546,70,2,234,76,62
2547,40,0,199,52,45
2548,13,1,133,28,42
2549,32,0,306,55,57
2550,107,0,211,76,56
2551,73,0,264,52,61
2552,48,0,270,64,68
2553,65,1,211,69,41
2554,124,1,194,98,33
2555,138,1,139,88,84
2556,69,0,206,75,100
2557,104,3,179,104,60
2558,113,2,182,92,61
2559,67,0,227,106,50
2560,116,3,184,86,61
2561,127,6,168,82,67
2562,40,0,110,44,34
2563,25,1,79,26,15
2564,89,2,193,102,64
2565,48,4,120,44,36
2566,45,1,136,52,20
2567,52,0,168,39,24
2568,32,2,294,78,44
2569,44,0,176,64,43
2570,41,2,275,63,69
2571,48,0,253,61,87
2572,33,1,305,47,64
2573,75,2,251,86,36
2574,87,0,237,88,38
2575,93,2,230,90,35
2576,44,0,300,61,45
2577,89,0,258,80,23
2578,128,0,183,84,29
2579,20,0,306,32,92
2580,72,0,103,35,17
2581,115,1,218,89,27
2582,153,1,197,77,22
2583,156,3,179,77,35
2584,56,0,136,36,13
2585,65,1,200,50,24
2586,204,0,167,55,24
2587,27,0,358,41,24
2588,80,0,216,57,25
2589,53,1,137,20,19
2590,92,1,244,45,27
2591,117,1,245,33,18
2592,134,2,183,51,33
2593,127,0,195,33,25
2594,42,2,182,28,20
2595,144,0,209,51,46
2596,198,0,183,43,26
2597,284,0,103,45,18
2598,179,5,189,47,30
2599,218,0,149,48,35
2600,257,4,125,32,32
2601,259,0,127,33,31
2602,201,1,155,56,37
2603,306,1,85,46,12
2604,268,8,87,62,25
2605,255,2,115,62,16
2606,233,5,117,69,26
2607,171,4,83,50,21
2608,219,3,134,63,31
2609,186,2,189,49,24
2610,194,6,130,82,38
2611,172,2,167,81,28
2612,165,4,169,81,31
2613,160,1,184,58,47
2614,89,5,123,45,24
2615,165,1,199,50,35
2616,218,9,121,53,49
2617,244,1,122,43,40
2618,243,7,104,64,20
2619,183,5,146,79,37
2620,24,1,41,21,11
2621,166,4,151,112,17
2622,168,4,160,75,43
2623,230,2,134,60,24
2624,258,6,101,64,21
2625,84,1,150,48,13
2626,187,4,169,61,29
2627,162,2,200,43,43
2628,94,3,242,59,52
2629,81,1,189,70,22
2630,122,6,231,52,39
2631,117,1,215,72,45
2632,83,0,235,71,61
2633,83,3,104,53,14
2634,73,2,276,71,28
2635,52,0,181,46,17
2636,130,2,167,95,27
2637,71,2,271,78,28
2638,79,0,237,93,41
2639,65,1,280,72,32
2640,87,0,285,58,20
2641,24,0,73,31,7
2642,88,0,235,100,27
2643,76,0,116,66,20
2644,79,0,252,99,20
2645,40,0,189,86,31
2646,127,2,212,91,18
2647,44,0,74,47,8
2648,16,0,329,49,56
2649,53,1,239,65,92
2650,119,1,214,94,22
2651,108,5,206,106,25
2652,68,1,231,120,30
2653,99,0,226,95,30
2654,70,0,239,92,49
2655,12,0,48,18,13
2656,78,2,205,105,22
2657,127,0,175,113,35
2658,77,1,198,72,38
2659,113,1,176,82,30
2660,135,3,192,77,43
2661,91,3,225,109,22
2662,20,0,353,41,36
2663,93,0,232,94,31
2664,40,0,194,65,18
2665,20,0,83,24,12
2666,16,0,359,31,44
2667,73,1,113,45,5
2668,124,0,207,104,15
2669,20,0,94,25,6
2670,8,0,154,24,7
2671,70,0,304,54,22
2672,53,1,175,48,6
2673,134,0,210,90,16
2674,36,0,212,57,24
2675,157,1,189,79,24
2676,16,0,180,40,19
2677,114,2,157,87,12
2678,32,0,305,68,17
2679,112,2,216,86,34
2680,115,0,199,99,37
2681,44,0,121,52,8
2682,79,0,247,102,22
2683,72,0,81,57,7
2684,52,0,204,94,44
2685,60,0,248,115,27
2686,45,0,304,66,35
2687,20,0,68,27,8
2688,58,2,107,39,14
2689,24,0,99,27,13
2690,42,0,289,84,35
2691,51,0,259,100,40
2692,156,0,164,100,30
2693,114,1,222,83,30
2694,72,0,222,88,64
2695,127,4,190,94,35
2696,16,0,92,20,9
2697,91,0,244,86,29
2698,16,0,40,21,5
2699,76,0,259,75,27
2700,27,0,337,49,37
2701,173,0,149,87,41
2702,127,1,188,101,33
2703,32,0,286,53,48
2704,144,0,215,53,38
2705,60,0,126,51,25
2706,4,0,25,3,5
2707,24,0,225,49,27
2708,56,0,165,72,17
2709,12,0,163,25,12
2710,35,0,322,61,32
2711,51,0,282,81,36
2712,92,0,252,56,50
2713,103,1,230,74,42
2714,85,5,175,69,35
2715,76,4,167,86,23
2716,76,0,204,99,71
2717,57,1,211,100,27
2718,70,0,237,98,45
2719,18,2,79,29,22
2720,30,1,299,78,42
2721,44,2,255,105,44
2722,54,0,272,63,61
2723,50,1,230,105,64
2724,85,2,240,62,61
2725,42,3,284,72,49
2726,184,3,144,89,30
2727,113,2,155,136,44
2728,109,2,173,81,85
2729,190,2,110,86,62
2730,58,4,196,53,139
2731,146,6,140,99,59
2732,210,6,115,68,51
2733,119,7,155,99,70
2734,101,7,189,99,54
2735,200,5,124,74,47
2736,314,2,43,65,26
2737,194,16,117,98,25
2738,245,5,72,101,27
2739,178,15,112,124,21
2740,119,4,75,66,16
2741,164,7,144,93,42
2742,127,7,177,111,28
2743,81,1,206,96,24
2744,29,1,99,47,21
2745,64,1,244,101,40
2746,63,3,94,67,21
2747,153,1,140,102,54
2748,31,3,90,32,10
2749,72,0,210,93,41
2750,44,0,200,85,41
2751,24,0,85,30,16
2752,66,0,276,92,16
2753,64,0,208,107,71
2754,113,0,193,93,51
2755,57,0,268,72,53
2756,220,8,102,93,27
2757,175,3,125,104,43
2758,116,0,128,77,25
2759,72,0,118,61,19
2760,149,1,129,107,19
2761,107,1,200,92,50
2762,77,1,196,85,24
2763,102,0,219,95,34
2764,62,1,249,92,46
2765,174,0,151,98,27
2766,146,2,142,133,27
2767,120,4,139,109,27
2768,25,1,56,29,13
2769,186,1,115,110,38
2770,117,1,175,119,38
2771,146,2,129,130,43
2772,97,5,218,79,51
2773,85,4,217,114,30
2774,129,2,159,120,40
2775,171,4,129,103,43
2776,153,6,126,129,29
2777,102,2,137,134,35
2778,40,1,247,78,84
2779,81,2,105,63,23
2780,102,0,170,130,48
2781,96,1,201,101,51
2782,78,2,104,60,26
2783,56,1,225,103,65
2784,127,3,180,110,30
2785,99,2,194,117,38
2786,84,5,235,85,41
2787,28,0,251,61,110
2788,56,0,73,35,12
2789,105,1,188,85,20
2790,100,0,153,80,20
2791,76,0,215,66,21
2792,32,1,299,79,39
2793,128,0,157,87,21
2794,45,1,156,41,25
2795,71,0,248,64,22
2796,135,0,185,106,24
2797,61,1,301,47,40
2798,121,1,191,75,62
2799,129,2,209,60,22
2800,28,0,86,17,10
2801,84,0,244,72,50
2802,85,0,254,49,62
2803,103,1,247,75,24
2804,21,1,85,20,8
2805,108,1,219,86,36
2806,52,0,238,65,30
2807,20,0,101,23,27
2808,81,2,269,59,39
2809,28,0,159,37,14
2810,20,0,97,16,12
2811,25,1,354,27,43
2812,121,1,225,73,30
2813,152,1,200,80,17
2814,181,0,170,72,27
2815,60,0,160,57,34
2816,44,0,113,53,27
2817,92,1,183,98,25
2818,75,0,281,60,34
2819,167,0,154,69,60
2820,64,0,88,31,20
2821,170,0,154,77,49
2822,136,0,111,51,15
2823,96,0,215,78,37
2824,83,0,235,96,36
2825,56,0,169,67,28
2826,96,0,217,59,78
2827,166,2,150,94,38
2828,146,5,163,112,24
2829,76,1,246,102,25
2830,32,0,192,43,22
2831,94,3,214,104,35
2832,48,0,146,34,18
2833,16,0,195,29,34
2834,45,0,308,49,48
2835,116,1,232,64,37
2836,85,0,240,76,49
2837,52,0,165,44,24
2838,76,0,271,79,24
2839,95,3,210,93,49
2840,202,3,115,94,36
2841,195,8,112,95,40
2842,65,2,236,86,61
2843,104,1,210,79,56
2844,80,0,140,72,77
2845,119,3,138,118,64
2846,107,4,205,85,49
2847,96,0,177,73,81
2848,19,0,294,60,77
2849,55,0,235,80,80
2850,28,0,98,41,35
2851,56,0,134,47,67
2852,12,0,53,14,28
2853,27,0,185,56,182
2854,28,0,177,29,49
2855,43,1,231,69,106
2856,128,1,160,82,79
2857,48,0,169,65,81
2858,12,0,46,20,27
2859,90,0,124,85,151
2860,60,0,227,64,93
2861,56,0,195,53,110
2862,37,0,194,45,174
2863,81,1,175,52,59
2864,35,0,231,46,138
2865,68,0,109,56,96
2866,133,2,162,73,80
2867,8,0,103,12,27
2868,38,0,248,64,100
2869,48,0,226,37,94
2870,104,1,204,65,76
2871,89,1,171,76,113
2872,52,0,229,44,34
2873,34,0,257,76,83
2874,36,0,273,41,54
2875,58,1,240,92,59
2876,40,0,160,44,43
2877,166,0,135,87,62
2878,60,0,148,61,29
2879,67,0,238,40,105
2880,104,0,236,72,36
2881,93,0,235,68,54
2882,24,0,250,50,126
2883,123,3,170,94,60
2884,169,0,125,112,44
2885,119,2,148,91,90
2886,177,4,119,115,35
2887,195,3,104,102,38
2888,28,0,94,40,28
2889,232,4,95,84,35
2890,30,2,116,49,39
2891,132,1,149,97,71
2892,48,0,60,47,29
2893,24,0,65,18,31
2894,24,0,119,31,26
2895,28,0,184,46,38
2896,20,0,178,47,55
2897,23,0,293,75,59
2898,76,0,122,57,14
2899,139,0,188,96,27
2900,74,0,253,92,31
2901,106,1,204,102,37
2902,84,0,171,97,30
2903,80,0,182,115,42
2904,56,0,190,97,35
2905,122,1,156,140,31
2906,44,0,180,74,26
2907,8,0,41,15,10
2908,28,0,66,34,10
2909,28,0,130,49,26
2910,84,1,219,102,44
2911,130,1,153,129,37
2912,72,0,227,86,36
2913,101,0,214,117,18
2914,81,1,148,69,151
2915,133,1,189,102,25
2916,182,3,149,91,25
2917,158,5,161,100,26
2918,132,0,140,104,23
2919,5,0,205,42,198
2920,138,2,178,99,33
2921,104,1,186,95,64
2922,124,1,179,94,52
2923,82,0,178,88,102
2924,64,0,168,78,44
2925,37,1,102,37,36
2926,8,0,29,11,13
2927,86,0,191,102,71
2928,24,0,81,38,45
2929,35,0,268,53,94
2930,32,0,281,55,73
2931,54,0,258,106,32
2932,77,1,139,66,167
2933,27,0,178,46,95
2934,41,1,155,78,75
2935,16,0,117,35,65
2936,102,2,91,74,63
2937,46,0,208,65,131
2938,41,1,72,53,62
2939,8,0,70,14,30
2940,12,0,63,26,78
2941,61,0,156,88,145
2942,27,0,234,50,139
2943,57,0,176,64,153
2944,35,0,224,71,120
2945,49,1,210,68,116
2946,16,0,169,38,42
2947,86,1,205,84,74
2948,20,0,51,33,21
2949,55,0,87,39,41
2950,109,0,186,64,91
2951,44,0,182,41,66
2952,72,0,153,63,108
2953,36,0,59,35,43
2954,36,0,81,30,54
2955,60,0,200,97,93
2956,28,0,54,18,26
2957,43,0,72,45,42
2958,8,0,38,14,32
2959,68,0,194,96,55
2960,90,0,195,74,91
2961,20,0,86,36,22
2962,119,1,190,59,81
2963,52,0,121,41,40
2964,36,0,171,38,42
2965,94,1,220,67,68
2966,118,0,181,76,75
2967,48,0,104,37,36
2968,129,0,197,70,54
2969,128,1,146,88,87
2970,139,0,150,64,97
2971,72,1,198,75,104
2972,74,0,223,83,70
2973,131,0,159,62,98
2974,40,1,257,98,54
2975,73,0,186,120,71
2976,100,1,175,77,73
2977,76,1,219,80,74
2978,36,0,266,60,48
2979,56,0,222,67,47
2980,90,0,209,93,58
2981,121,1,158,81,39
2982,72,0,177,54,26
2983,83,0,264,77,26
2984,162,1,113,121,53
2985,68,0,170,65,27
2986,114,0,202,95,39
2987,189,1,105,72,43
2988,20,0,79,23,12
2989,69,1,145,41,52
2990,17,0,275,57,101
2991,16,0,111,20,28
2992,20,0,48,9,8
2993,15,0,61,14,21
2994,267,1,97,62,23
2995,40,0,248,39,37
2996,83,0,226,72,69
2997,52,0,259,58,81
2998,16,0,44,14,7
2999,119,2,185,92,52
3000,68,0,157,45,30
