episode,action_0,action_1,action_2,action_3,action_4
2220,5,30,197,35,183
2221,1,30,60,53,15
2222,6,51,161,88,25
2223,5,74,183,105,52
2224,1,36,185,69,159
2225,3,60,223,72,92
2226,6,95,201,113,18
2227,3,52,185,58,152
2228,7,154,121,147,21
2229,3,35,213,52,147
2230,1,60,186,69,134
2231,8,127,139,93,83
2232,22,107,163,111,47
2233,16,156,119,88,71
2234,15,109,172,84,70
2235,16,93,164,133,44
2236,23,122,137,95,73
2237,6,51,56,55,25
2238,21,105,94,114,16
2239,12,104,132,145,57
2240,15,110,140,136,49
2241,12,66,167,78,127
2242,11,48,146,73,88
2243,7,65,199,87,92
2244,11,52,166,89,28
2245,16,84,169,142,39
2246,14,78,144,133,43
2247,15,70,213,106,46
2248,4,28,163,51,204
2249,15,82,168,136,49
2250,18,120,119,154,39
2251,15,127,101,188,19
2252,3,43,167,77,160
2253,4,36,176,41,193
2254,24,137,92,159,16
2255,5,102,175,123,45
2256,12,167,111,151,9
2257,8,117,151,152,22
2258,8,71,164,157,50
2259,13,92,122,163,60
2260,7,153,94,177,19
2261,6,174,93,158,19
2262,2,86,154,79,129
2263,14,118,101,197,20
2264,7,93,161,159,30
2265,9,102,118,181,40
2266,3,144,61,124,20
2267,1,34,138,50,121
2268,9,170,88,167,16
2269,6,102,159,152,31
2270,3,107,118,177,45
2271,4,216,87,126,17
2272,1,32,176,63,178
2273,8,103,123,176,40
2274,6,55,204,93,92
2275,7,80,153,190,20
2276,10,99,83,246,12
2277,9,93,116,210,22
2278,7,95,90,254,4
2279,5,71,124,204,46
2280,6,27,34,58,3
2281,10,87,81,257,15
2282,3,16,62,35,38
2283,1,17,158,68,206
2284,13,81,158,174,24
2285,2,102,165,82,99
2286,3,69,147,201,30
2287,5,47,158,113,127
2288,4,49,66,96,30
2289,7,99,114,172,58
2290,4,45,150,107,144
2291,3,11,155,81,91
2292,6,63,118,105,70
2293,1,24,174,83,168
2294,10,96,130,188,26
2295,1,22,138,53,149
2296,2,18,213,70,147
2297,4,53,83,107,113
2298,9,66,114,130,26
2299,7,80,145,124,61
2300,4,85,189,129,43
2301,3,126,144,151,26
2302,5,34,247,84,80
2303,12,121,127,178,12
2304,6,109,139,141,55
2305,6,82,176,152,34
2306,6,110,128,158,48
2307,1,54,170,162,27
2308,3,100,148,126,73
2309,8,75,185,139,43
2310,5,54,202,172,17
2311,4,25,119,62,32
2312,4,82,127,169,68
2313,1,18,67,62,25
2314,3,19,40,24,11
2315,2,117,112,201,18
2316,2,5,243,49,151
2317,7,25,281,112,25
2318,4,117,126,182,21
2319,2,88,134,141,85
2320,0,17,104,68,10
2321,0,9,45,20,23
2322,1,40,185,108,116
2323,2,27,123,43,64
2324,1,30,81,70,20
2325,2,71,184,155,38
2326,2,43,107,90,45
2327,2,71,192,73,112
2328,2,22,37,30,14
2329,4,45,200,97,63
2330,6,113,149,147,35
2331,3,120,150,122,55
2332,5,130,111,188,16
2333,4,112,146,177,11
2334,1,37,157,65,190
2335,5,86,179,123,57
2336,5,127,123,152,43
2337,3,56,203,126,62
2338,10,130,117,179,14
2339,3,48,180,78,141
2340,4,81,97,86,53
2341,8,127,102,181,32
2342,4,65,183,80,47
2343,6,183,77,174,10
2344,2,84,133,201,30
2345,3,64,161,187,21
2346,0,25,134,38,52
2347,2,48,155,238,7
2348,0,43,265,126,16
2349,1,28,239,72,110
2350,4,146,158,92,50
2351,7,43,240,122,24
2352,4,39,196,146,65
2353,3,61,228,127,31
2354,3,36,139,130,7
2355,0,68,231,73,78
2356,2,42,260,112,34
2357,4,72,180,153,41
2358,7,93,215,123,12
2359,4,123,128,183,12
2360,2,31,95,61,16
2361,5,119,175,125,26
2362,3,102,177,156,12
2363,1,143,179,101,26
2364,4,76,146,94,30
2365,4,91,169,160,26
2366,2,31,313,38,66
2367,0,17,70,22,11
2368,12,143,135,134,26
2369,6,63,199,127,52
2370,3,95,204,52,96
2371,1,127,209,84,29
2372,5,54,232,88,13
2373,8,46,307,66,23
2374,4,61,253,111,13
2375,7,173,138,111,21
2376,2,84,217,136,11
2377,1,75,270,68,36
2378,3,40,114,68,11
2379,2,104,170,117,57
2380,1,54,130,68,9
2381,3,140,131,158,18
2382,2,103,46,79,7
2383,1,68,226,133,22
2384,1,151,178,94,26
2385,6,109,161,127,47
2386,1,86,113,109,25
2387,8,87,160,105,90
2388,3,66,212,67,102
2389,4,49,112,99,27
2390,9,161,155,98,27
2391,7,155,131,136,21
2392,3,49,257,97,44
2393,7,101,124,202,16
2394,7,52,197,96,39
2395,5,34,183,79,23
2396,1,26,155,53,22
2397,1,6,34,14,6
2398,1,37,104,45,23
2399,0,25,141,49,11
2400,1,30,340,62,17
2401,0,80,183,178,9
2402,0,37,152,59,6
2403,1,91,204,101,53
2404,3,43,316,59,29
2405,2,38,308,63,39
2406,0,16,240,37,157
2407,2,39,208,54,95
2408,5,94,138,179,12
2409,7,84,168,81,12
2410,2,46,234,65,103
2411,5,101,224,75,45
2412,1,17,55,38,4
2413,4,53,206,90,21
2414,3,77,240,57,73
2415,1,30,117,37,8
2416,5,73,245,100,27
2417,4,86,197,151,12
2418,8,35,289,96,22
2419,3,44,256,134,13
2420,7,40,256,130,17
2421,11,109,146,176,8
2422,1,34,170,100,21
2423,11,107,163,130,39
2424,3,57,212,113,65
2425,1,50,147,85,31
2426,6,81,200,105,58
2427,2,14,253,28,153
2428,7,75,179,175,14
2429,7,53,202,152,36
2430,5,49,260,119,17
2431,0,29,106,80,8
2432,1,42,239,161,6
2433,1,18,190,73,7
2434,0,41,265,58,86
2435,4,34,210,103,99
2436,1,38,183,118,20
2437,3,72,200,76,99
2438,10,123,163,134,20
2439,4,33,104,60,16
2440,5,30,160,60,56
2441,1,25,119,71,15
2442,4,39,212,103,92
2443,3,63,197,116,71
2444,2,66,208,96,78
2445,1,22,129,53,45
2446,7,117,170,134,22
2447,3,32,138,79,24
2448,11,78,174,125,62
2449,3,81,171,144,51
2450,11,109,179,81,70
2451,9,61,159,136,10
2452,1,58,202,117,29
2453,7,61,205,147,30
2454,0,21,54,22,9
2455,2,19,61,42,11
2456,3,96,134,102,38
2457,0,9,67,19,34
2458,6,84,180,112,68
2459,1,52,229,93,75
2460,2,31,156,75,25
2461,0,17,138,32,80
2462,1,30,241,85,78
2463,1,26,199,69,64
2464,2,44,259,116,29
2465,2,31,268,67,82
2466,5,46,144,76,24
2467,2,64,227,99,58
2468,3,23,236,89,99
2469,3,43,266,91,47
2470,4,49,262,92,43
2471,5,38,243,87,77
2472,1,18,47,31,24
2473,4,55,230,137,24
2474,3,36,117,59,12
2475,4,53,243,119,31
2476,5,72,188,97,88
2477,10,109,180,119,32
2478,9,49,215,159,18
2479,5,42,135,85,36
2480,2,27,193,65,14
2481,0,28,254,67,101
2482,4,36,262,89,59
2483,4,52,245,103,46
2484,5,30,152,92,14
2485,2,26,91,36,34
2486,10,63,198,110,69
2487,4,12,188,32,214
2488,5,45,278,87,35
2489,9,37,227,95,82
2490,3,48,132,81,19
2491,10,80,199,63,98
2492,8,120,174,81,67
2493,6,87,197,96,64
2494,6,87,197,89,45
2495,8,100,141,102,36
2496,13,122,164,111,40
2497,12,129,174,86,49
2498,1,81,208,71,89
2499,16,158,147,107,22
2500,12,104,210,97,27
2501,5,74,163,111,15
2502,6,90,206,120,28
2503,3,63,275,87,22
2504,4,46,267,113,20
2505,13,54,256,91,15
2506,5,51,268,94,32
2507,4,67,257,96,26
2508,3,60,255,116,16
2509,4,33,202,63,50
2510,4,60,224,39,123
2511,10,72,235,117,16
2512,5,38,191,53,74
2513,10,158,154,83,45
2514,2,43,117,54,42
2515,8,94,194,83,71
2516,11,82,221,95,41
2517,7,100,152,62,129
2518,3,15,42,26,40
2519,15,147,152,94,42
2520,5,46,141,39,83
2521,5,85,155,53,152
2522,5,85,163,63,134
2523,3,19,86,40,16
2524,11,66,181,85,107
2525,2,15,75,37,7
2526,8,82,212,123,25
2527,1,13,27,14,3
2528,5,58,235,59,60
2529,7,45,261,122,15
2530,12,127,182,116,13
2531,3,48,290,66,41
2532,3,18,321,60,48
2533,7,49,312,63,19
2534,0,13,100,23,5
2535,3,52,242,112,11
2536,4,27,340,69,10
2537,0,29,324,45,52
2538,1,26,283,31,109
2539,3,43,302,84,18
2540,0,9,62,13,7
2541,2,35,266,65,14
2542,4,61,296,74,15
2543,1,6,113,7,17
2544,4,91,252,96,7
2545,3,15,385,42,5
2546,2,17,366,42,23
2547,6,21,333,72,18
2548,3,34,298,91,24
2549,2,20,351,60,17
2550,2,34,83,28,8
2551,1,10,123,17,27
2552,4,56,271,102,10
2553,0,9,270,57,12
2554,8,98,233,82,29
2555,1,28,332,78,11
2556,0,25,166,41,16
2557,5,39,316,63,27
2558,3,16,189,28,14
2559,1,36,304,101,8
2560,2,40,335,47,26
2561,2,19,311,40,9
2562,2,27,332,81,8
2563,5,16,330,64,35
2564,2,33,346,48,21
2565,0,21,163,26,57
2566,4,108,219,99,20
2567,3,52,251,48,96
2568,3,36,96,40,10
2569,7,47,265,79,16
2570,0,17,105,25,9
2571,2,55,173,35,21
2572,1,34,312,71,24
2573,2,31,189,45,15
2574,3,40,294,52,61
2575,4,57,222,64,41
2576,2,83,246,69,50
2577,1,30,154,30,29
2578,3,43,286,56,62
2579,1,58,181,66,18
2580,2,34,122,40,22
2581,2,53,312,57,26
2582,1,30,164,32,23
2583,7,66,274,67,36
2584,4,67,219,76,84
2585,3,52,170,82,21
2586,0,57,209,48,87
2587,1,69,175,48,29
2588,0,111,240,74,25
2589,7,105,229,62,47
2590,6,138,185,93,28
2591,3,71,234,112,30
2592,2,19,64,24,11
2593,2,11,160,36,23
2594,7,66,265,93,19
2595,2,62,197,65,16
2596,0,37,122,57,10
2597,1,54,291,90,14
2598,1,40,278,49,82
2599,0,41,112,42,7
2600,0,41,189,53,24
2601,2,95,228,85,19
2602,0,105,188,83,17
2603,1,50,293,81,13
2604,0,83,259,92,16
2605,2,88,244,90,26
2606,1,84,251,80,34
2607,7,30,293,96,24
2608,1,22,250,53,21
2609,3,46,289,103,9
2610,3,36,291,83,11
2611,0,68,260,108,14
2612,1,73,247,114,15
2613,1,106,216,115,12
2614,3,62,253,123,9
2615,0,25,79,44,5
2616,5,81,238,115,11
2617,1,45,266,76,62
2618,0,25,169,64,20
2619,10,155,132,122,31
2620,2,63,188,137,9
2621,3,19,95,58,11
2622,2,83,208,137,20
2623,0,13,59,20,12
2624,0,21,100,44,11
2625,2,43,140,82,28
2626,4,77,222,125,22
2627,1,136,170,87,56
2628,3,100,201,138,8
2629,1,18,121,33,31
2630,4,53,243,120,30
2631,7,40,255,88,60
2632,5,43,217,131,54
2633,6,44,230,137,33
2634,14,138,136,133,29
2635,2,33,266,104,45
2636,16,59,225,120,30
2637,2,39,184,78,20
2638,1,20,262,93,74
2639,6,39,231,86,69
2640,3,44,89,64,22
2641,2,102,167,85,94
2642,7,86,152,126,79
2643,18,128,149,135,20
2644,4,65,229,129,23
2645,8,81,178,159,24
2646,17,141,137,136,19
2647,1,68,223,117,41
2648,3,71,150,74,152
2649,5,26,58,46,9
2650,1,22,157,54,216
2651,16,57,146,76,107
2652,6,117,121,107,99
2653,1,18,76,37,53
2654,7,116,111,99,33
2655,7,73,157,102,111
2656,2,87,158,76,64
2657,0,21,123,61,90
2658,1,19,186,71,173
2659,3,96,153,96,25
2660,0,51,218,132,49
2661,3,47,216,127,57
2662,2,64,251,93,40
2663,4,108,184,127,27
2664,3,40,152,63,31
2665,1,26,90,44,22
2666,0,63,240,95,52
2667,1,41,111,54,26
2668,8,58,248,99,37
2669,1,30,185,54,32
2670,4,52,265,81,48
2671,2,28,267,64,89
2672,10,87,214,107,32
2673,4,99,181,111,55
2674,7,93,162,81,107
2675,0,59,218,83,90
2676,0,41,162,71,32
2677,3,77,235,109,26
2678,0,52,132,47,40
2679,0,21,102,33,51
2680,2,87,197,100,64
2681,0,37,183,78,34
2682,3,123,172,129,23
2683,0,56,181,58,155
2684,4,115,145,79,107
2685,3,26,188,55,178
2686,16,87,186,97,64
2687,6,67,182,115,32
2688,15,61,222,113,39
2689,0,55,218,87,90
2690,1,18,168,42,40
2691,0,5,71,22,27
2692,1,42,135,83,27
2693,1,18,188,65,88
2694,0,35,239,79,97
2695,1,34,150,53,76
2696,2,63,163,106,29
2697,0,37,224,70,56
2698,3,151,165,108,23
2699,0,32,66,26,16
2700,3,46,263,94,44
2701,2,40,222,90,96
2702,2,95,184,106,53
2703,2,47,235,104,37
2704,0,49,152,71,20
2705,3,72,192,92,39
2706,0,21,131,26,39
2707,0,36,305,83,26
2708,1,30,107,41,9
2709,0,13,108,43,11
2710,2,15,174,48,13
2711,2,42,260,110,36
2712,1,30,71,26,15
2713,1,14,72,23,16
2714,0,34,270,75,71
2715,0,21,137,47,30
2716,1,34,215,81,11
2717,0,53,158,63,32
2718,0,17,182,46,35
2719,1,33,302,98,16
2720,0,60,141,80,7
2721,1,18,96,28,18
2722,0,31,274,119,26
2723,1,24,301,115,9
2724,2,39,277,106,26
2725,0,33,75,40,14
2726,2,84,243,106,15
2727,5,83,200,152,10
2728,0,25,78,40,9
2729,0,29,119,31,21
2730,2,55,252,100,35
2731,1,54,249,96,27
2732,3,62,235,115,35
2733,3,80,216,126,25
2734,0,21,117,61,19
2735,6,51,246,118,29
2736,2,35,168,82,12
2737,4,69,198,148,31
2738,3,59,217,130,41
2739,0,52,122,88,19
2740,4,75,186,156,29
2741,3,51,237,132,27
2742,0,25,90,64,21
2743,0,9,46,22,10
2744,1,42,92,86,22
2745,2,76,175,115,82
2746,3,95,174,147,31
2747,1,49,154,112,134
2748,1,58,92,90,24
2749,4,37,132,75,46
2750,4,64,175,125,82
2751,1,34,76,57,7
2752,7,84,163,151,45
2753,5,30,272,102,33
2754,3,68,153,80,52
2755,1,30,298,89,32
2756,2,27,129,63,58
2757,4,57,202,105,33
2758,3,28,149,60,37
2759,1,30,256,98,65
2760,1,133,191,95,30
2761,2,74,226,126,22
2762,0,9,72,26,8
2763,6,55,160,89,27
2764,3,27,292,94,34
2765,0,53,132,52,15
2766,1,30,101,43,52
2767,2,93,217,112,26
2768,0,49,105,34,23
2769,0,21,61,29,8
2770,0,17,69,23,26
2771,1,42,173,55,38
2772,0,8,250,38,154
2773,4,107,183,107,49
2774,1,46,160,72,23
2775,0,69,189,64,48
2776,1,98,221,80,50
2777,0,25,107,25,25
2778,5,93,227,102,23
2779,5,115,203,92,35
2780,2,134,154,79,81
2781,4,146,168,105,27
2782,2,59,120,57,13
2783,5,81,232,100,32
2784,6,188,139,111,6
2785,2,105,213,109,21
2786,6,126,164,141,13
2787,12,186,124,109,19
2788,6,133,151,143,17
2789,3,152,141,131,18
2790,1,50,141,83,27
2791,6,77,224,126,17
2792,1,30,130,51,30
2793,2,23,110,73,18
2794,0,17,95,40,18
2795,6,86,177,165,16
2796,1,49,198,139,63
2797,0,17,103,40,32
2798,3,57,216,147,27
2799,0,21,98,57,17
2800,1,77,173,126,73
2801,8,99,159,141,43
2802,10,88,164,173,15
2803,2,55,124,127,26
2804,1,58,166,122,34
2805,1,54,98,95,35
2806,3,77,161,198,11
2807,4,95,141,183,27
2808,1,74,87,76,24
2809,1,66,122,154,8
2810,3,56,112,115,5
2811,0,17,68,47,6
2812,0,41,65,69,5
2813,0,67,202,140,41
2814,2,72,149,182,45
2815,0,29,61,64,11
2816,0,55,154,215,26
2817,0,61,177,181,31
2818,1,30,101,88,14
2819,0,66,137,217,30
2820,0,40,151,96,163
2821,8,76,129,121,116
2822,2,55,163,126,62
2823,7,113,137,142,51
2824,6,55,99,124,28
2825,0,9,41,34,24
2826,0,4,151,80,215
2827,3,64,117,165,25
2828,0,13,76,50,26
2829,0,25,209,148,68
2830,1,37,152,113,68
2831,0,17,141,101,57
2832,3,68,163,178,31
2833,0,28,161,129,93
2834,2,22,209,159,58
2835,0,21,66,73,20
2836,0,53,107,133,17
2837,0,51,138,143,118
2838,6,158,121,135,30
2839,6,151,82,155,56
2840,8,211,67,124,40
2841,0,69,108,87,55
2842,2,63,134,108,42
2843,1,94,142,144,69
2844,4,125,128,154,39
2845,7,91,124,187,41
2846,0,33,133,113,25
2847,0,39,216,144,51
2848,0,29,104,71,18
2849,0,89,159,171,31
2850,3,72,112,117,13
2851,1,50,129,153,17
2852,0,9,62,41,7
2853,0,37,145,146,20
2854,0,18,224,103,105
2855,0,53,183,169,24
2856,0,47,205,171,27
2857,0,33,205,193,19
2858,0,17,177,99,42
2859,1,58,152,131,31
2860,0,48,234,153,15
2861,1,42,200,139,68
2862,3,68,162,133,33
2863,0,61,163,126,27
2864,1,17,275,142,15
2865,2,47,100,70,9
2866,3,66,205,163,13
2867,0,5,33,11,7
2868,0,28,59,51,13
2869,1,91,192,129,37
2870,4,57,136,105,9
2871,3,28,79,57,7
2872,4,61,135,115,14
2873,0,28,228,117,77
2874,0,29,185,93,11
2875,1,42,93,107,6
2876,0,53,217,138,42
2877,2,51,179,120,9
2878,0,17,195,61,9
2879,1,22,85,46,2
2880,1,73,254,104,18
2881,1,34,96,42,14
2882,0,13,122,34,8
2883,0,21,108,44,6
2884,1,47,245,140,17
2885,0,37,76,41,3
2886,0,61,206,118,17
2887,0,25,190,73,8
2888,1,52,271,109,17
2889,0,61,155,114,37
2890,0,88,186,137,12
2891,1,38,144,76,74
2892,1,18,63,43,9
2893,0,13,53,30,9
2894,1,74,181,159,11
2895,0,62,238,132,18
2896,2,80,174,126,68
2897,1,36,265,100,48
2898,2,71,171,166,9
2899,0,29,52,53,8
2900,1,101,182,145,21
2901,2,100,175,151,22
2902,0,85,173,108,7
2903,1,74,136,99,22
2904,0,13,102,56,17
2905,4,114,178,142,12
2906,0,89,184,162,15
2907,1,41,130,95,23
2908,1,22,74,54,10
2909,0,17,81,51,7
2910,0,21,78,43,9
2911,0,33,159,85,18
2912,0,37,75,45,7
2913,1,41,235,131,42
2914,0,53,109,78,17
2915,1,46,214,173,16
2916,5,93,182,148,22
2917,1,45,87,86,4
2918,0,77,91,107,3
2919,0,73,101,124,6
2920,0,41,76,72,6
2921,1,82,182,177,8
2922,0,61,102,95,5
2923,1,81,151,206,11
2924,0,17,41,47,3
2925,0,52,153,165,3
2926,1,46,182,173,21
2927,2,62,170,199,17
2928,4,68,116,250,12
2929,1,38,90,181,12
2930,0,49,163,227,11
2931,0,21,43,90,3
2932,0,68,115,261,6
2933,0,45,110,180,2
2934,0,17,69,96,7
2935,0,4,222,135,89
2936,1,17,83,122,21
2937,4,25,116,158,10
2938,2,58,124,172,94
2939,0,25,127,159,17
2940,1,46,145,250,8
2941,7,76,134,189,24
2942,0,49,144,157,25
2943,0,17,55,68,9
2944,1,38,105,115,10
2945,4,77,103,83,17
2946,0,24,40,48,5
2947,0,54,194,158,44
2948,1,34,152,112,64
2949,0,49,68,72,9
2950,0,27,229,147,47
2951,0,21,51,47,6
2952,2,63,105,111,26
2953,0,34,155,115,146
2954,2,67,57,87,49
2955,2,156,130,129,33
2956,1,62,84,85,25
2957,1,101,149,147,52
2958,0,29,58,43,36
2959,0,17,40,26,12
2960,2,58,175,152,63
2961,1,22,72,47,12
2962,2,46,171,144,87
2963,3,40,94,84,36
2964,2,67,147,112,35
2965,0,91,170,125,64
2966,2,55,211,132,50
2967,0,72,188,150,40
2968,2,120,146,142,40
2969,4,88,131,94,133
2970,2,55,59,57,27
2971,6,79,134,77,154
2972,7,68,146,91,66
2973,4,135,137,119,55
2974,1,118,168,129,34
2975,3,76,119,86,97
2976,6,96,174,106,68
2977,0,9,77,31,19
2978,0,13,99,31,38
2979,0,17,150,62,221
2980,3,56,168,112,46
2981,9,99,150,123,69
2982,1,22,134,57,25
2983,2,19,165,67,20
2984,0,25,278,83,47
2985,1,38,228,80,5
2986,0,76,210,129,35
2987,0,21,136,48,27
2988,2,11,294,66,27
2989,3,67,214,122,44
2990,2,74,223,129,22
2991,2,47,123,47,14
2992,1,90,188,131,40
2993,6,43,96,99,33
2994,2,59,219,132,32
2995,4,66,190,120,70
2996,0,9,105,33,25
2997,1,9,96,31,77
2998,1,22,105,50,20
2999,0,44,222,109,75
3000,1,34,261,106,48
